TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
31.021859410,0.311831,1.26476,0.13089,1.24472,0.00604188,1.33969,0.654655,0.742115,1.36459,0.000249816,2.40531,0.076954
31.068299320,0.688096,1.40004,0.10983,1.53849,0,1.40924,0.484841,0.658483,1.70281,0.0102317,2.36518,0.153178
31.114739229,1.0728,1.46149,0.0554634,1.7087,0,1.52402,0.267491,0.465464,1.6498,0.0956973,2.46079,0.168513
31.161179138,1.11709,1.4799,0.122853,1.46691,0,1.58455,0.209431,0.399439,1.83499,0.114104,2.65957,0.0862382
31.207619048,0.92513,1.63835,0.173815,1.52447,0,1.54841,0.0161894,0.411905,1.64417,0.100706,2.83956,0.00952294
31.254058957,0.651333,1.68488,0.0295945,1.72424,0,1.55027,0.0121284,0.413032,1.45433,0.0361449,3.23536,0
31.300498866,0.591353,1.57789,0,1.81649,0,1.57833,0.142616,0.333382,1.49283,0,3.20571,0
31.346938776,0.876277,1.16,0,1.63104,0,1.88882,0.470382,0.0769047,2.02835,0,2.89382,0.0709288
31.393378685,0.890159,1.1613,0.0379893,1.22112,0,2.23062,0.48216,0.0524917,2.23424,0.369215,2.57848,0.130337
31.439818594,0.897267,1.17817,0.067712,1.47443,0.00465262,2.00511,0.383057,0,2.22525,0.362469,2.48807,0.191661
31.486258503,0.886319,1.335,0.0518463,1.52735,0.00963107,1.35251,0.189169,0.000513396,2.08702,0.327133,2.68968,0.204882
31.532698413,0.684384,1.47958,0.00173969,1.61475,0.0119391,1.02995,0.0808087,0.430141,1.86996,0.162326,2.99669,0.154845
31.579138322,0.426797,1.47246,0,1.72712,0.00836626,1.12468,0.028195,0.671532,1.76822,0.142126,3.0797,0
31.625578231,0.22239,1.76673,0,1.75836,0.00866861,1.45293,0.0139075,0.76917,1.44245,0.0862771,2.7755,0
31.672018141,0.421582,1.8673,0,1.54328,0.00954167,1.50918,0.0173387,0.78514,1.40969,0.0157986,2.59662,0
31.718458050,0.38538,1.85528,0,1.47143,0.00909996,1.60514,0.0189157,0.806204,1.31725,0,2.69016,0
31.764897959,0.181018,1.75653,0,1.55198,0.0100174,1.67485,0.0210702,0.828797,1.17823,0,2.95831,0
31.811337868,0.0166693,1.6557,0,1.58929,0.0125063,1.7308,0.0306614,0.778811,1.08856,0,3.3693,0
31.857777778,0.0420768,1.59422,0,1.62236,0.0177745,1.69613,0.031841,0.610947,1.15503,0,3.57674,0
31.904217687,0.127053,1.46298,0,1.69425,0.0188184,1.6718,0.029286,0.496298,1.26705,0,3.59367,0
31.950657596,0.130677,1.30718,0,1.57116,0.0500905,1.71619,0.0272991,0.46471,1.3458,0,3.63555,0
31.997097506,0.0551377,1.22005,0,1.30969,0.127247,1.78057,0.0413691,0.495942,1.3044,0.0030157,3.59921,0.0209957
32.043537415,3.25658e-05,1.41893,0,1.09695,0.164417,1.83689,0.062962,0.490888,1.15891,0.00824069,3.58188,0.110657
32.089977324,5.64907e-05,1.74397,0.00743023,0.945585,0.118405,1.964,0.0597615,0.423444,1.22426,0.00306276,3.50299,0.157213
32.136417234,0.0131932,1.86754,0.0182177,0.871394,0.0781363,2.14856,0.0312131,0.324803,1.32515,0.00206048,3.44349,0.163992
32.182857143,0.18742,1.69665,0.00399657,0.933345,0.0200636,2.19045,0.00606412,0.251608,1.54172,0.000726763,3.3947,0.0660542
32.229297052,0.184754,1.70939,0.00093027,0.976653,0.126548,1.9247,0.00521512,0.264562,1.66446,0.00189505,3.33375,0.00137073
32.275736961,0.0434455,1.83158,0.0133873,1.08092,0.201057,1.60159,0.0267141,0.30879,1.66425,0.00359527,3.17862,0.0908952
32.322176871,0.11814,1.97579,0.00597808,1.10012,0.202248,1.13445,0.0448844,0.432436,1.62698,0.00317319,2.99905,0.126965
32.368616780,0.175042,2.00162,0.00290336,1.15055,0.164292,0.909812,0.0547166,0.559291,1.35923,0.00571458,2.89199,0.147995
32.415056689,0.0603773,1.80859,0.00226421,1.07977,0.108056,1.16662,0.0556645,0.513649,1.15833,0.0236155,2.99602,0.191256
32.461496599,0,1.87307,0.0108769,1.06429,0.0891427,1.2742,0.0511314,0.23175,1.09624,0.0634564,3.0886,0.213337
32.507936508,0.000446646,1.88917,0.00756038,1.17246,0.0767531,1.24027,0.0527901,0.374931,1.10959,0.0407233,3.03119,0.205982
32.554376417,0.000408241,1.9012,0.0072602,1.17818,0.0914363,1.01069,0.0468852,0.804683,1.11924,0.0128644,2.96557,0.181259
32.600816327,0.000353897,2.01096,0.000527784,1.13414,0.106399,0.857122,0.0439843,0.95146,1.08242,0.011891,2.85987,0.170481
32.647256236,5.11437e-05,2.14322,0.0120233,1.205,0.140807,0.755976,0.0236813,1.00754,0.963789,0.00353862,2.82581,0.137503
32.693696145,0.000160445,2.17013,0.0153713,1.44165,0.15311,0.774153,0.0181946,1.02505,0.914116,0.0122477,2.9087,0.0922251
32.740136054,0.000248028,2.21139,0.0143399,1.48008,0.124458,0.835302,0.0257607,1.01985,0.881883,0.0124023,2.96229,0.0771934
32.786575964,0.000140033,2.29098,0.0143941,1.55798,0.10449,0.876056,0.0441237,1.00907,0.763321,0.00579988,2.91941,0.0712154
32.833015873,0.00542326,2.39182,0.0128106,1.55215,0.128029,0.826567,0.016935,0.991751,0.778124,0.00843868,2.71939,0.124806
32.879455782,0.0773687,2.24126,0.00913047,1.46172,0.134913,1.01596,0.0300365,0.940907,0.956294,0.00863405,2.54526,0.186776
32.925895692,0.724945,1.93053,0.00429289,1.40339,0.139342,1.1696,0.0188243,0.800583,1.04371,0.00878845,2.58481,0.157247
32.972335601,1.02574,1.8063,0.00126659,1.25665,0.136099,1.12187,0.00908061,0.745655,1.21982,0.00984534,2.65176,0.144162
33.018775510,1.31285,1.58663,0.00208025,1.06755,0.108583,0.954417,0.0166083,0.866843,1.58993,0.0192802,2.58862,0.24333
33.065215420,1.29957,1.49763,0.40802,1.13644,0.128075,0.749898,0.0180808,1.32715,1.65335,0.0110044,2.34147,0.216139
33.111655329,1.38297,1.35356,1.16005,1.0218,0.0349741,0.422372,0.0390818,1.40095,1.79349,0.00966997,1.93322,0.361916
33.158095238,1.42777,1.2537,1.38809,1.07599,0.014981,0.513184,0.0339962,1.36199,1.77901,0.0560733,1.51422,0.306574
33.204535147,1.29455,1.19987,1.34074,1.21809,0.0224868,0.623048,0,1.42485,1.7511,0.0917123,1.43143,0.238174
33.250975057,1.01741,1.2229,1.21779,1.20374,0.0567514,0.675653,0,1.66159,1.68602,0.073831,1.57663,0.171489
33.297414966,0.866569,1.21351,1.30394,1.3217,0.0719929,0.730444,0.000851618,1.78755,1.78713,0.0523793,1.47806,0.159613
33.343854875,0.786083,1.17023,1.48943,1.37482,0.0680354,0.70138,0.00307169,1.77251,1.89193,0.031537,1.44766,0.163894
33.390294785,0.755103,1.09391,1.61431,1.25607,0.0594359,0.620645,0.00275937,1.79811,1.81329,0.0301039,1.44372,0.189687
33.436734694,1.12174,0.894828,1.68795,1.08097,0.0575533,0.614894,0,1.67919,1.70679,0.0558637,1.17215,0.230877
33.483174603,1.60053,0.454196,1.73399,0.998944,0.060184,0.683468,0,1.25064,1.92706,0.0931966,1.16324,0.241894
33.529614512,2.01089,0.117294,1.50542,1.17742,0.0589625,0.641806,0,1.3761,1.91786,0.107243,1.28786,0.205929
33.576054422,2.20287,0.02748,0.92096,1.60279,0.0491875,0.593377,0,1.64363,1.81693,0.0873177,1.19511,0.194577
33.622494331,2.26913,0.0125079,0.623624,1.75838,0.0418016,0.566819,0,1.734,1.71209,0.0647965,0.975044,0.189876
33.668934240,2.29891,0.0128752,0.697627,1.78812,0.0455071,0.576982,0,1.72085,1.69709,0.0531079,0.676922,0.207633
33.715374150,2.31563,0.00466428,0.750265,1.7774,0.0372718,0.577924,0,1.69584,1.77081,0.0501023,0.600483,0.219329
33.761814059,2.31412,0.094008,0.749896,1.73098,0.0205016,0.574487,0,1.67476,1.76696,0.0491293,0.62127,0.227463
33.808253968,2.29442,0.0871789,0.614321,1.79956,0.0265305,0.579073,0,1.67607,1.85375,0.0505025,0.601562,0.234608
33.854693878,2.35399,2.81793e-06,0.48175,1.88276,0.0539216,0.569287,0,1.75396,1.92939,0.0522686,0.557576,0.234288
33.901133787,2.62297,0,0.413539,1.90561,0.0507125,0.520725,0,1.91238,1.91691,0.0515732,0.456596,0.232665
33.947573696,2.78305,0,0.41998,1.88394,0.0297283,0.467152,0,2.03822,1.95715,0.0500244,0.279797,0.238383
33.994013605,2.78248,0,0.383393,1.84831,0.0314031,0.451565,0,2.16916,1.95263,0.0517505,0.163708,0.257098
34.040453515,2.54957,0,0.328491,1.81536,0.107875,0.367043,0,2.10416,2.07896,0.0551778,0.000489577,0.278222
34.086893424,2.23507,0.107311,0.348992,1.85844,0.118928,0.182672,0.00826381,1.95957,1.92317,0.0550236,0,0.400915
34.133333333,2.1261,0.444596,0.486432,1.56623,0.101208,0.199242,0.00845181,1.71558,1.95042,0.0542772,0,0.415817
34.179773243,2.09894,0.508895,0.429254,1.65274,0.0839084,0.28422,0.0047704,1.62023,2.16493,0.0540512,0,0.403494
34.226213152,2.04897,0.470403,0.4104,1.66557,0.0791579,0.3715,0,1.63524,2.28746,0.0535842,0.0819496,0.349488
34.272653061,2.05806,0.287148,0.608259,1.74173,0.0845345,0.42848,0,1.91097,2.22746,0.0504443,0.19198,0.270221
34.319092971,2.09239,0,1.05243,1.72626,0.0685252,0.184548,0,2.40238,2.03461,0.0484501,0.457825,0.271799
34.365532880,1.87241,0,1.21539,1.53923,0.0624658,0.00632051,0,2.37346,2.11794,0.0491584,0.68284,0.270162
34.411972789,1.99764,0,1.28284,1.46062,0.0690848,0,0,2.26265,2.27134,0.0499044,0.703153,0.264101
34.458412698,2.26393,0,1.33438,1.57363,0.0780725,0,0,2.17182,2.38988,0.0494437,0.569494,0.25415
34.504852608,2.40334,0,1.27837,1.62168,0.0708339,0,0,2.02431,2.55448,0.0484434,0.455221,0.256908
34.551292517,2.49322,0,0.975916,1.78077,0.0549999,0.025409,0,2.13658,2.43122,0.0473981,0.315007,0.263561
34.597732426,2.61754,0,0.497321,2.03566,0.0356507,0.139776,0,2.28392,2.13245,0.0472272,0.000794485,0.266818
34.644172336,2.62815,0,0.384834,1.70256,0.0489151,0.205347,0,2.33552,2.18757,0.0477146,0.000953737,0.267517
34.690612245,2.65942,0,0.545052,1.42901,0.0564003,0.184075,0,2.37612,2.10398,0.0478473,0.00103776,0.251451
34.737052154,2.60557,0,0.672351,1.35844,0.0543358,0.106859,0,2.40683,2.06915,0.048811,0.00107852,0.246458
34.783492063,2.51798,0,0.75325,1.38629,0.0348618,0.058061,0,2.4399,2.0634,0.0490775,0.00155093,0.255278
34.829931973,2.41931,0,0.882461,1.42492,0.0147627,0.0580373,0,2.46699,2.03956,0.0490242,0.00159996,0.260161
34.876371882,2.33378,0,1.01968,1.52792,0.0423045,0.0755133,0,2.51509,1.95037,0.0475601,0.00041297,0.255049
34.922811791,2.15712,0,0.985872,1.74529,0.0582122,0.0384743,0,2.67574,1.764,0.0479169,0.127668,0.293303
34.969251701,1.94409,0.0541256,0.689192,2.01029,0.0512182,0.0143946,0.00287664,2.78916,1.70172,0.0455473,0.301457,0.264808
35.015691610,2.09316,0.208001,0.463782,2.24487,0.0447826,0.00748488,0.00400124,2.52624,1.88354,0.0413982,0.250645,0.243852
35.062131519,2.09443,0.179907,0.331174,2.41459,0.0421562,0,0.0041816,2.22556,2.1585,0.0292346,0.276161,0.261188
35.108571429,2.24907,0.219521,0.110104,2.73175,0.0515384,0.150007,0.00555018,1.73023,2.38395,0.0348466,0.433937,0.252963
35.155011338,2.32377,0.323436,0.0277439,2.55033,0.0492584,0.646679,0.0103366,1.37123,1.99878,0.0353889,0.972871,0
35.201451247,2.403,0.27137,0.00179643,2.22696,0.0172019,0.824779,0.0121488,1.39436,1.62573,0,1.22029,0.0287467
35.247891156,2.54168,0.193118,0.000858189,2.59481,0.0565319,0.892411,0.0102157,1.28717,1.25889,0,1.18533,0.0459616
35.294331066,2.35793,0.266122,0,2.92825,0.0910043,0.853407,0.00574555,1.39012,1.00846,0.0702122,1.54728,0.0301011
35.340770975,2.05155,0.404875,0,3.00047,0,1.01774,0.010727,1.45666,1.24301,0.105442,1.77862,0
35.387210884,1.79938,0.463864,0,2.9149,0,1.04433,0.0186232,1.43162,1.5242,0.0922901,1.92912,0.0039446
35.433650794,1.88585,0.593517,0,2.77541,0.0345951,0.789562,0.0216247,1.20219,1.6582,0.0184065,1.96566,0.00411545
35.480090703,1.63711,0.416019,0,2.59501,0.043305,1.01527,0.141538,0.926424,1.87063,0.0075546,2.17902,0.0364416
35.526530612,1.66129,0.184248,0.000241275,2.0464,0.0518436,1.33672,0.116623,0.908159,1.99456,0,2.24237,0.197568
35.572970522,2.07275,0.171302,0,1.95256,0.0174201,1.49249,0.0369796,0.927554,2.03038,0.0416444,1.85661,0.109057
35.619410431,2.64565,0.252673,0,2.04478,0.00433894,1.04633,0.0114386,1.10976,1.91694,0.0870851,1.55256,0.0661228
35.665850340,2.88207,0.239928,0,2.1282,0.019517,0.641786,0.00410645,0.931313,1.88872,0.122986,1.44146,0.0105547
35.712290249,2.88068,0.135051,0,2.00426,0.0383397,0.554758,0.00295439,0.74644,2.24337,0.136477,1.61246,0
35.758730159,2.55647,0.00994618,0,1.90691,0,0.982403,0.0110525,0.750213,2.44069,0.107325,1.64668,0
35.805170068,2.56484,0.00870976,0,1.79293,0.00212311,1.09541,0.0204117,0.793526,2.36867,0.0718366,1.52942,0
35.851609977,2.51547,0.324124,0,1.53259,0.0187325,1.14217,0.0726631,0.916635,1.98713,0.0187062,1.68765,0.0289746
35.898049887,2.09659,0.419857,0,1.47519,0.0986926,1.34681,0.208416,0.932083,1.87673,0.00999751,1.67643,0.105732
35.944489796,1.88318,0.503399,0.0248427,1.49759,0.0454615,1.40704,0.152979,0.830112,1.88435,0.0580588,1.78701,0.153656
35.990929705,2.03456,0.685632,0.0163775,1.48698,0.0806843,1.22356,0.0421133,0.672322,2.03108,0.0625074,1.92419,0.105844
36.037369615,2.20817,0.862267,0,1.85222,0.0137579,1.0205,0.0114184,0.549762,2.20998,0.100926,1.92053,0.0067042
36.083809524,2.11003,1.03439,0,1.81747,0.0261996,0.980863,0.00718201,0.615018,2.1937,0.134793,1.92433,0
36.130249433,1.72556,1.12016,0,1.4007,0.15037,0.989504,0.00967301,0.57091,2.27518,0.134115,1.91406,0.0373253
36.176689342,1.54338,1.17978,0,1.12305,0.193282,0.766993,0.0303733,0.633163,2.17294,0.159714,1.82204,0.0743854
36.223129252,1.69452,1.4186,0,1.07206,0.159475,0.534736,0.0327563,0.61606,2.08338,0.0549469,1.72279,0.124749
36.269569161,1.75181,1.43633,0,1.18759,0.102557,0.666758,0.0246347,0.603898,2.13692,0.0248818,1.64246,0.148974
36.316009070,1.48154,1.22908,0,1.45981,0.046637,0.844073,0.0103639,0.741714,2.27283,0.034636,1.4954,0.0970371
36.362448980,1.70619,1.08558,0,1.54408,0.00375113,0.921659,0.00647488,0.803822,2.31384,0.0394862,1.51227,0.0538654
36.408888889,1.72443,1.07001,0,1.62816,0.0198542,0.765632,0.0100727,0.892889,2.23249,0.0440058,1.68182,0.053226
36.455328798,1.59899,1.06137,0,1.59416,0.0626436,0.682365,0.00870392,0.843613,2.23636,0.0506316,1.74955,0.0510768
36.501768707,1.51569,0.979427,0,1.49539,0.0836219,0.684709,0.102857,0.823841,2.25017,0.0531046,1.81746,0.0419006
36.548208617,1.46189,0.966475,0,1.43651,0.0726962,0.738323,0.111928,0.782594,2.27266,0.0534886,1.89875,0.0402053
36.594648526,1.54451,1.00569,0,1.47441,0.0088371,0.917389,0.108715,0.645323,2.3644,0.0451664,2.00989,0.0408787
36.641088435,1.65341,1.13412,0.00016127,1.63891,0,0.932552,0.0805509,0.531582,2.43967,0.0289592,1.97376,0.0428122
36.687528345,1.72085,1.19929,0,1.71412,0,0.629159,0.00377193,0.710717,2.3125,0.0288888,1.93387,0.0527468
36.733968254,1.6464,1.23954,0.00156736,1.54335,0.0172125,0.629492,0,0.688121,1.98136,0.0273623,1.82414,0.0515989
36.780408163,1.38707,1.23333,0,1.06388,0.25606,0.846926,0.0243513,0.779134,1.60734,0.0327781,1.87145,0.109528
36.826848073,1.02411,1.32045,0,0.938983,0.230828,1.0589,0.0262404,0.851384,1.36172,0.0293728,1.89701,0.207123
36.873287982,0.916738,1.43207,0.00125563,0.837791,0.202354,1.08992,0.0245205,0.865986,1.272,0.0251088,1.98584,0.232827
36.919727891,0.995086,1.34533,0,1.09191,0.147278,1.1261,0.0222088,0.902375,1.40031,0.0309281,2.00317,0.18152
36.966167800,1.21482,1.11223,0.00142427,1.27635,0.0191653,1.10054,0.0795797,0.782685,1.76975,0.0261981,1.97128,0.103828
37.012607710,1.44497,1.01942,0,1.59526,0,1.32544,0.35257,0.758038,1.93634,0.0265878,1.81336,0.027103
37.059047619,1.44943,0.962159,0.0561857,1.36504,0,2.15388,0.603927,0.733732,1.71516,0.0134175,1.5513,0.0634749
37.105487528,1.41117,1.06941,0.127979,1.08736,0,2.64424,0.62356,0.810301,1.62064,0.0104191,1.19207,0.183341
37.151927438,1.26721,1.0578,0.238246,1.40902,0.239572,2.93996,0.653063,0.75673,1.54624,0.000650432,0.832377,0.128672
37.198367347,0.860698,1.12245,0.276102,1.53633,0.191989,2.95321,0.541964,0.696138,1.68347,0.140551,1.68887,0.0131182
37.244807256,0.573095,1.06178,0.181014,1.45457,0.121831,2.8825,0.442723,0.71798,1.95944,0.100729,2.27963,0
37.291247166,0.720642,0.750843,0.14468,1.60377,0.00807526,2.8633,0.520728,0.678542,1.92432,0.134243,2.43026,0.0503826
37.337687075,1.09493,0.870414,0.0274969,1.76633,0.0140426,2.6197,0.291762,0.637784,1.90296,0.138699,2.45687,0.00911598
37.384126984,1.21862,0.919197,0,1.75604,0.000602197,2.22012,0.143373,0.661896,2.09519,0.139222,2.54925,0
37.430566893,1.35087,0.96826,0,1.52915,0,2.10538,0.0963975,0.652658,2.24147,0.093753,2.5036,0
37.477006803,1.38974,1.06057,0,1.44827,0,1.93132,0.0668456,0.637435,2.25615,0.0333476,2.40565,0
37.523446712,1.40092,0.950326,0,1.74946,0.0166292,1.58331,0.0320901,0.610609,2.288,0,2.2498,0
37.569886621,1.37882,0.641909,0,2.07024,0.025411,1.4443,0.0709841,0.606316,2.2265,0,2.19792,0
37.616326531,1.354,0.272793,0,2.20287,0.0215508,1.58849,0.0436662,0.598797,2.4472,0,2.14311,0
37.662766440,1.0014,0.127704,0,2.27079,0.00942791,1.74317,0.0588592,0.581825,2.69839,0,2.07441,0
37.709206349,0.756689,0.148632,0,2.25595,0.0126994,1.6674,0.0432145,0.71089,2.65955,0,1.98747,0
37.755646259,0.731732,0.186377,0,2.14477,0.0166816,1.62923,0.0298988,0.760484,2.58821,0,1.89686,0
37.802086168,1.07533,0.0855559,0,2.00028,0.0181403,1.61387,0.033595,0.681376,2.54064,0,1.81297,0
37.848526077,1.55253,0.029772,0,1.86387,0.0174239,1.54981,0.0402225,0.602945,2.51705,0,1.92281,0
37.894965986,1.81356,0.000133205,0,1.95547,0.0164504,1.50386,0.0412729,0.585103,2.5977,0,1.87914,0
37.941405896,1.83623,0,0,2.07774,0.016297,1.33989,0.0401336,0.600976,2.65623,0,1.94318,0
37.987845805,1.76517,0,0,2.17776,0.017046,1.17077,0.0378339,0.552458,2.59691,0,2.08442,0
38.034285714,1.67196,0,0.0678831,2.27498,0.0175666,1.23727,0.0330974,0.564904,2.41863,0,2.18617,0.0352561
38.080725624,1.45917,0,0.161374,2.22913,0.0173985,1.43635,0.0338252,0.557196,2.3633,0,2.19164,0.0773455
38.127165533,1.25362,0,0.116671,2.11606,0.0173045,1.60705,0.0355585,0.619565,2.29887,0,2.09284,0.0602303
38.173605442,0.965748,0,0,1.95051,0.0170701,1.79957,0.0357564,0.701576,2.34016,0,1.90059,6.777e-05
38.220045351,0.884482,0.0581549,0,1.87975,0.0612283,1.87742,0.034721,0.705242,2.39156,0,1.88242,0
38.266485261,0.885501,0.257438,0,1.87819,0.0822949,1.83874,0.0336936,0.687662,2.4747,0,1.93507,0
38.312925170,0.910223,0.359223,0,1.82278,0.0786325,1.82849,0.0360106,0.69406,2.56664,0,1.91874,0.0783005
38.359365079,1.08125,0.275631,0.107161,1.68589,0.0449231,1.95232,0.0354999,0.637534,2.60283,0,1.75403,0.111057
38.405804989,1.41995,0,0.247994,1.74115,0.0168252,1.96712,0.0356284,0.579812,2.56903,0,1.61659,0.030405
38.452244898,1.50421,0,0.217956,1.75966,0.016944,1.81333,0.0348123,0.804531,2.5322,0,1.77639,0
38.498684807,1.41451,0,0.169875,1.89444,0.0171719,1.78127,0.0349438,0.903392,2.48764,0,1.77589,0
38.545124717,1.22427,0,0.105322,2.01587,0.0168811,1.69218,0.0350603,1.03464,2.45015,0,1.87879,0.0276323
38.591564626,1.0406,0,0.0181497,2.08565,0.0168785,1.68589,0.0350864,1.15311,2.43097,0,2.02894,0.0549698
38.638004535,0.973127,0,0,2.14565,0.0169367,1.64302,0.0345031,1.23025,2.50892,0,2.17036,0.00809575
38.684444444,0.851564,0,0.089317,2.13457,0.016953,1.53058,0.0334323,1.2516,2.51916,0,2.28864,0
38.730884354,0.558924,0,0.15501,2.10035,0.016707,1.46291,0.0334269,1.15665,2.40539,0,2.37215,0
38.777324263,0.417242,0,0.0684451,2.07953,0.0163768,1.39697,0.034743,1.43831,2.18336,0,2.45021,0
38.823764172,0.37242,0,3.47482e-05,2.06025,0.0164423,1.24841,0.0347722,1.62293,2.00804,0,2.52306,0
38.870204082,0.599586,0,0.0369833,2.11297,0.0169635,1.13996,0.0335015,1.66021,1.88507,0,2.45007,0
38.916643991,0.769432,0,0.121359,2.11934,0.0166633,1.19404,0.0342313,1.45528,2.04569,0,2.2437,0
38.963083900,0.934199,0,0.157143,2.13146,0.0162697,1.36863,0.0354782,1.27711,2.12505,0,2.25876,0
39.009523810,1.06726,0,0.187587,2.10337,0.0162773,1.62945,0.0363605,1.14043,2.16564,0,2.25114,0
39.055963719,1.16845,0,0.281587,2.02819,0.0167563,1.9135,0.0359689,0.621335,2.17627,0,2.18828,0
39.102403628,0.973065,0,0.164714,1.98051,0.0168478,2.06001,0.035778,0.632321,2.08964,0,2.21541,0
39.148843537,0.70933,0,0,1.87943,0.0166386,2.18897,0.035935,0.696441,2.0309,0,2.16769,0
39.195283447,0.472029,0,0,1.83827,0.0229115,2.23606,0.040292,0.7943,1.98565,0,2.15448,0.0997057
39.241723356,0.607176,0.119907,0,1.92536,0.0253294,2.15628,0.0440699,0.76796,1.74626,0,2.25576,0.135118
39.288163265,0.717283,0.214103,0.0745914,2.0343,0.0196681,2.1018,0.00654152,0.722379,1.5252,0,2.32307,0.135315
39.334603175,0.870771,0.222301,0.186026,2.01226,0,2.08137,0,0.712589,1.56287,0,2.37418,0.1491
39.381043084,0.990052,0.193296,0.158846,1.92401,0,1.91328,0,1.14363,1.80577,0.101725,2.36155,0.110568
39.427482993,0.891318,0.207285,0.13185,1.93915,0.000950906,1.90123,0,1.39224,2.18002,0.123982,2.04866,0.0343938
39.473922902,1.09217,0.0862266,0.115551,1.99195,0,2.12831,0,1.42764,2.37125,0.107219,1.63919,0
39.520362812,1.13186,0,0.0595876,1.94219,0,2.14799,0.00419163,1.51574,2.34514,0.0566147,1.8511,0
39.566802721,1.1608,0.00533746,0,1.86823,0.000627738,2.16787,0.0108916,1.44405,2.26739,0,2.16885,0.0154665
39.613242630,1.0955,0.040072,0,1.71473,0.00567945,2.27465,0.0409618,1.18033,2.26035,0,2.29129,0.202213
39.659682540,0.560723,0.236269,0,1.33803,0.196928,2.28635,0.0824618,1.12416,2.20567,0,2.4064,0.100966
39.706122449,0.577463,0.268116,0.0299868,1.44808,0.0279561,2.34882,0.0670587,0.960155,2.25291,0,2.33987,0.140153
39.752562358,0.616916,0.23398,0.0305992,1.61325,0.00921513,2.09798,0,1.01818,2.14359,0.0406693,2.41238,0.191967
39.799002268,1.31329,0.222792,0,1.88233,0.0406191,1.69539,0.000140664,0.940973,1.84436,0.11429,2.42433,0.141126
39.845442177,1.23216,0.141425,0,2.00132,0.254308,1.76543,0,1.02284,1.83816,0.114594,2.42187,0.024638
39.891882086,0.85609,0.000990816,0.0831834,1.90361,0.00717392,2.03589,0,1.1144,2.2036,0.0797202,2.31829,0
39.938321995,0.795511,0,0.176342,1.77546,0.0135515,2.3588,0.00495299,1.08654,2.37593,0.0148788,2.21334,0
39.984761905,0.836328,0.132987,0.222553,1.50211,0.0273058,2.57332,0.00960848,1.01572,2.31866,0,2.35637,0.187508
40.031201814,0.938196,0.159809,0.272845,1.53538,0.0101113,2.36336,0.0286995,0.882989,2.21684,0,2.4137,0.312722
40.077641723,1.07762,0.173797,0.360794,1.77966,0.00487791,1.96017,0.0285215,0.380727,2.12132,0,2.41688,0.316759
40.124081633,0.963659,0.153982,0.240467,2.13186,0.0260275,2.09934,0,0.426623,2.31698,0.0235306,2.3533,0.222297
40.170521542,0.86465,0.105569,0.164159,2.1477,0.0100896,2.1689,0,0.534505,2.42206,0.0935781,2.24794,0.150663
40.216961451,0.715839,0.0653646,0.191586,1.7972,0.0249303,2.17965,0,0.560455,2.30181,0.109122,2.29664,0.134481
40.263401361,0.458398,0,0.159414,1.62888,0.124209,2.10143,0.0223554,0.621849,2.21826,0.114767,2.29284,0.103843
40.309841270,0.351874,0.180706,0,1.68164,0.190822,1.78358,0.0308669,0.791892,2.20715,0.109532,2.16423,0.221056
40.356281179,0.404536,0.360392,0,1.72695,0.15247,1.3996,0.0307045,0.825946,2.19301,0.0720331,2.10086,0.314809
40.402721088,0.499612,0.362113,0,1.82936,0.101332,1.41119,0.0274867,1.00508,2.1475,0.0623986,2.22615,0.250079
40.449160998,0.754769,0.246664,0,1.9126,0.0456074,1.60196,0.0423945,1.04159,2.23305,0.0177176,2.12481,0.13557
40.495600907,0.961208,0,0,2.03878,0.0176706,1.57916,0.0518069,1.07744,2.2192,0,2.06736,0.0233899
40.542040816,0.877496,0,0,2.05615,0.0324311,1.39079,0.040372,1.12221,2.15862,0,2.20256,0.0234707
40.588480726,0.764733,0,0,2.04517,0.0427572,1.3496,0.0241642,1.13881,2.11367,0,2.25907,0.0544227
40.634920635,0.940191,0,0,2.15465,0.0492146,1.33873,0.0280942,1.03202,2.2878,0,2.2245,0.0378981
40.681360544,1.19765,0.0187842,0,2.32028,0.0433037,1.34229,0.0353885,0.904927,2.51943,0,2.16102,2.4909e-05
40.727800454,1.32615,0,0,1.95685,0.0309408,1.51006,0.0384734,0.737392,2.44514,0,2.23254,2.45198e-05
40.774240363,1.24622,0,0,2.01053,0.0237775,1.40017,0.03666,0.691363,2.18196,0,2.28599,1.68149e-05
40.820680272,1.20118,0.0512528,0,2.34665,0.0173515,0.990578,0.0363888,0.905884,1.91919,0,2.27371,0
40.867120181,1.16551,0.077299,0,2.68244,0.0184225,0.887282,0.0368041,1.03375,1.76558,0.000121653,2.11391,0
40.913560091,1.14294,0.0549503,0,2.94854,0.0174376,0.891545,0.0365453,1.19733,1.74953,5.90114e-05,1.93576,0
40.960000000,1.10675,0.0411259,0,2.97197,0.0171753,0.90995,0.0354012,1.30892,1.78173,0,1.95463,0
41.006439909,0.9815,0.0431999,0,2.89831,0.0173055,0.937736,0.0351315,1.3885,1.68421,0,2.05038,0
41.052879819,0.769845,0.0579445,0,3.04647,0.0173364,0.915727,0.0352669,1.38572,1.44922,0,2.14978,0
41.099319728,0.65098,0.0644545,0,3.24,0.0176491,0.919121,0.0343337,1.03937,1.22497,0.000340425,2.27412,0
