TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
52.918276644,-187.143,14.9462,-1.12632,18.0046,-1.08934,10.9845,4.96883,4.14304,1.34561,3.32715,1.89962,4.37891,-1.78626,-3.12643,-1.81718,2.24807,1.20119,0.712024,-4.7711,-4.9089,-1.63349
52.941496599,-208.542,23.2928,-3.85602,12.0698,1.02242,9.75516,5.09831,7.24715,1.07559,2.59559,-0.232997,3.89929,-1.45843,-1.36894,0.500244,2.94221,2.2515,2.17116,-1.74168,-4.13738,-2.39678
52.964716553,-231.88,23.8218,3.95607,12.7776,4.18996,10.9442,4.6217,9.27026,0.472287,3.04472,0.228092,2.02149,-1.87676,-1.09357,-0.789522,1.00276,1.10912,1.29619,0.580862,-1.82766,-1.18438
52.987936508,-249.37,25.2041,5.96908,19.6039,8.50732,10.4613,-1.74952,4.62902,-0.93703,1.11879,-0.982895,0.518183,-2.19134,-0.867961,0.906904,3.02504,1.19798,-0.406453,-0.960178,1.46943,0.137488
53.011156463,-240.59,26.3762,-2.80424,17.5307,10.9818,13.7056,6.91174,4.79498,-4.82811,1.79372,1.14426,2.04475,-0.780628,-2.93641,-0.23511,0.752972,2.98379,1.66267,0.17149,-1.05879,-0.170435
53.034376417,-214.518,25.2948,-8.03148,14.8554,11.2399,12.2401,3.06131,9.76182,-5.32378,-0.779201,-2.05786,5.20631,0.525659,-4.2806,-0.805458,1.83841,0.585822,5.8859,-2.91512,-0.793418,-1.16381
53.057596372,-193.662,14.211,-9.44377,13.1927,4.04614,8.49311,1.04587,9.60725,-3.27902,3.22594,0.133377,3.58704,1.0308,-1.50825,-1.85651,1.36243,-0.000358463,3.38617,-0.970775,1.30669,0.328392
53.080816327,-196.149,13.1181,-10.5778,17.1901,8.65297,9.96314,3.12706,7.82218,-4.17707,3.6007,-0.596386,4.79359,1.79104,-2.02535,0.565823,2.66405,-0.581308,2.59154,-2.50308,-1.45849,-1.06968
53.104036281,-188.544,16.5582,-10.0735,15.7763,2.66239,4.05646,0.134198,6.93086,-1.68461,3.6927,0.823873,4.40594,-0.496764,-0.87925,-1.0656,3.52515,0.292418,2.48548,-0.448667,-0.28203,-1.18374
53.127256236,-174.396,27.067,1.07208,17.5771,1.51803,2.56284,-2.62185,4.33844,-3.02936,3.05052,-2.87984,2.31512,1.10728,-0.800348,-2.66378,1.17845,-2.05733,-0.14891,-2.03642,-1.72915,-2.98045
53.150476190,-189.025,15.5967,-6.31553,17.3002,10.2159,11.7193,5.94478,9.02132,-3.51615,4.74974,-0.483638,5.38181,0.25768,-3.7461,-4.61085,0.625771,-0.109606,2.38179,-0.239855,0.847091,0.0327074
53.173696145,-193.723,10.0862,-8.743,17.4977,7.34168,10.8676,5.41257,8.57332,-3.62511,5.97452,1.50248,5.09258,1.26382,-0.919853,-1.40667,1.90904,-0.902662,3.05611,-1.61561,-2.46587,-1.86245
53.196916100,-196.823,7.62923,-11.4765,11.4419,4.19474,8.94918,3.72111,8.60634,-5.94816,0.315019,-3.75713,0.160952,0.448517,-1.80781,-3.57515,-0.0261614,-1.8804,3.49224,-0.891555,-2.39647,-1.11454
53.220136054,-196.99,7.63007,-16.1792,11.4225,4.74349,8.97724,1.62994,6.39442,-7.69114,-1.13145,-4.97808,0.153005,-3.0932,-5.3669,-4.26429,2.04269,-1.23332,1.55182,-2.4836,-1.36401,-0.776626
53.243356009,-183.052,10.0001,-15.2743,13.8309,-0.892083,6.99206,-0.140994,6.05797,-2.15587,0.712376,-3.14738,-2.75483,-3.35778,-1.08647,-2.82973,-0.623349,-2.80392,-1.06249,-1.26552,-0.115068,-1.72491
53.266575964,-118.707,-2.75595,-7.73101,11.6039,-2.62318,3.04542,-2.23722,-2.58243,-2.73392,1.43912,3.38159,2.30363,-1.2437,-1.37279,0.0527994,0.531523,0.533542,2.25236,-0.330592,1.07686,2.13475
53.289795918,-151.377,0.437554,-7.53507,13.7817,1.61708,7.6506,4.62419,2.44264,-0.788558,0.43428,1.1877,0.607992,0.39263,2.19025,-0.0061096,1.45909,1.2268,0.56092,-0.332426,-2.35785,-1.05512
53.313015873,-167.167,9.10197,-13.387,13.5937,-1.61517,7.48418,8.24077,7.52397,1.36108,3.69135,3.40607,2.82006,0.1706,-0.191641,-0.0545994,2.57431,0.0485202,0.651437,-1.34551,-2.35873,-0.91144
53.336235828,-195.365,10.1891,-16.9398,16.8249,2.97801,9.13653,7.14483,8.18889,2.70079,5.10986,3.59048,5.56605,2.74967,-1.90291,-0.194991,5.26498,3.26853,0.595897,-2.95515,-0.189642,-0.0418801
53.359455782,-251.618,24.5215,-10.6799,23.3688,1.53382,8.67893,4.10754,6.44887,2.04007,3.33794,2.51417,3.13815,3.35335,5.95214,3.09294,4.0126,2.0615,3.82048,0.486715,-1.15914,-1.60331
53.382675737,-263.465,31.0521,-7.1115,18.517,5.31217,10.4023,3.82181,3.00505,0.306901,4.91556,1.11274,4.13778,0.678826,2.94855,4.57877,5.05862,1.68646,2.73049,1.3326,2.02217,-0.221514
53.405895692,-271.298,30.3132,-5.76995,16.3099,5.25518,11.5427,5.57373,6.59438,0.558106,5.12935,1.02036,3.11007,4.03652,8.96315,5.67328,3.2287,2.17531,3.60337,0.00454185,1.15359,-2.05533
53.429115646,-270.411,33.0469,-7.57376,15.8634,5.74639,11.8064,3.56983,3.44575,0.631226,7.36022,3.5898,5.59075,4.25223,5.87886,4.61463,5.84591,3.57962,3.15562,-0.654878,0.338488,-1.16229
53.452335601,-266.739,30.7348,-12.6321,11.9966,9.6801,15.658,6.21356,5.90336,3.50016,6.87346,2.1937,1.94491,2.11535,8.06145,5.33098,3.2478,-0.0598912,0.747734,-1.54397,-0.392362,-0.110587
53.475555556,-209.376,-0.047793,-5.35913,21.1021,-6.25508,8.95041,5.44526,6.18443,2.57224,5.1311,6.67516,6.9221,3.32848,5.73308,3.96904,1.90413,1.96625,3.91936,0.416695,0.4577,0.652363
53.498775510,-155.022,21.2999,-9.20381,11.4968,-3.66422,-0.0294056,-2.39896,3.33902,-2.67833,2.61089,-4.49371,-0.296718,-3.10107,-0.0799238,-0.633612,2.52145,3.16318,2.36464,-0.214893,-0.143573,0.108459
53.521995465,-170.206,20.0622,-1.41114,15.0668,-0.942751,3.34104,0.738049,6.6809,-2.31814,4.87707,-0.834359,-1.97139,-3.58961,-4.73981,-5.94573,-0.795875,0.878926,-1.2576,-2.60561,-1.30686,0.893948
53.545215420,-181.156,18.814,1.09214,4.68373,-1.09201,3.13798,-1.62372,6.76253,-6.93433,4.32562,1.97903,2.13827,-1.3052,-3.61342,-3.22272,0.160461,-0.945917,0.908103,-1.1645,-1.11374,-0.301045
53.568435374,-183.625,19.9653,-0.820469,3.2326,0.533666,-0.0666863,-2.81023,12.2938,-6.52849,3.98923,3.07324,-0.807406,-2.55046,-3.96042,-5.02924,1.53105,-1.14481,-2.90915,-1.44618,-1.84156,-0.67638
53.591655329,-185.285,18.0369,-0.162252,2.52408,-0.995451,0.70659,-1.4096,10.7859,-7.34944,3.17023,3.70226,-1.6747,-0.984734,-5.01359,-4.27742,1.79827,-2.44581,-1.44009,-1.58397,-2.69628,0.42819
53.614875283,-164.561,9.63105,-4.54461,11.0839,-5.88814,4.67574,-1.58328,1.43605,-4.32974,3.32115,-1.54107,-0.73685,-3.62669,-0.829298,-3.38002,-4.85289,-0.343057,-0.469486,-3.32046,-2.83585,-1.98763
53.638095238,-150.203,-0.399315,-4.92199,17.7057,-9.11062,2.2226,1.29355,4.44028,-1.01987,1.46068,-0.734561,-0.119857,-4.18887,-5.98809,-3.78509,-2.06102,-1.67937,-3.28795,-3.33676,-1.34163,0.848372
53.661315193,-168.644,12.1277,-3.65284,14.9548,-3.11819,3.91285,0.262308,6.50393,-1.36585,3.78121,1.25472,3.11145,0.858418,-0.757869,-1.24931,3.71144,2.62811,0.983314,1.551,0.177199,1.52181
53.684535147,-172.911,12.9572,-3.24149,11.7117,-0.0232193,7.43243,-0.527925,5.8432,-2.1686,4.69741,3.14776,3.40905,0.630083,0.474316,-2.04442,1.61286,2.11422,2.01097,2.34635,1.78528,1.46001
53.707755102,-179.761,18.1283,-0.798376,6.624,0.281018,4.31935,-0.135032,7.40404,-3.52419,6.55166,2.17479,1.3857,1.55174,-1.68153,-1.09993,3.20123,0.889167,1.50661,2.53229,-1.09123,3.7776
53.730975057,-180.403,17.8052,-0.682259,6.6241,-2.17404,5.38658,-2.28349,7.08683,-2.67357,5.44956,2.89451,3.72028,0.550902,-2.2928,-1.96491,2.78923,1.64228,-0.679764,0.130851,1.19097,2.77305
53.754195011,-166.049,13.4819,-7.09461,14.2308,-1.47709,-0.470479,-2.12167,6.46137,-0.18921,4.95379,1.49412,5.61541,0.951112,-0.574455,-1.28141,0.382944,0.966397,1.78303,-0.207581,-0.599447,2.83625
53.777414966,-173.766,15.7777,-0.424962,10.3103,-1.63351,3.92981,-1.27463,4.46719,-3.61958,4.57362,1.49669,3.92875,0.756317,-0.738481,-1.25702,1.28157,4.06978,0.853388,0.88937,0.713955,3.02643
53.800634921,-181.268,17.7026,0.638482,5.82313,0.193436,4.04653,-2.31733,8.25943,-4.80629,5.14977,3.61155,2.82846,3.11372,-2.05787,-2.83682,3.0249,-1.04272,-0.104277,1.05715,0.191951,3.60096
53.823854875,-185.23,17.6704,0.892717,6.23475,3.19197,3.44717,-3.89534,9.01717,-4.25019,5.58998,4.0553,3.65011,1.96036,-1.18902,-2.42148,2.67598,0.0278937,-2.09293,1.75213,0.593559,3.0507
53.847074830,-168.714,19.6648,-2.28785,8.44834,0.0829594,0.362203,-4.9149,6.22682,-1.76033,7.35759,0.229932,1.10938,-0.902958,0.365072,0.882969,2.90227,2.75517,1.39313,-1.42056,-1.27439,3.58816
53.870294785,-158.445,20.7451,-6.49928,7.99951,-6.6003,0.591862,1.31753,7.38784,-0.927109,2.08193,-0.0717249,3.61161,0.0302323,-0.0319652,-0.102591,1.95204,-1.4054,-1.25813,0.292453,-0.478129,1.91936
53.893514739,-170.662,14.409,-1.71229,14.4161,2.38598,5.00145,-0.728681,8.01323,-0.969106,5.32113,0.17801,2.20376,1.05541,-3.76196,-2.47529,0.14723,-0.318267,-1.4885,-2.65798,-2.20667,1.08745
53.916734694,-180.514,17.7134,0.961302,10.554,1.96397,7.65058,-0.272125,8.06421,-2.6835,2.58608,0.686427,0.520457,-0.631304,-3.30506,-1.7154,0.660164,0.268838,-0.075789,-2.23879,-0.830734,1.52332
53.939954649,-186.733,20.44,2.69997,9.02751,1.93208,3.79612,-4.89226,9.41371,-6.00903,1.80732,0.521818,1.52251,1.79224,-5.05362,-4.71552,1.31159,-0.657868,-0.953401,-0.434826,-1.85797,1.72296
53.963174603,-187.065,17.0209,1.12777,7.34823,2.44622,4.04871,-5.08084,7.62167,-7.36506,2.7924,1.57242,-0.604721,2.50157,-3.85244,-4.93277,2.18295,-1.62691,-3.09628,-0.92032,-1.48889,1.93205
53.986394558,-189.488,15.4328,0.124018,6.67804,0.618662,1.64127,-6.21401,7.89618,-9.36764,1.81244,1.50095,-0.861508,-0.476894,-3.41112,-5.77854,-0.965788,-1.26628,-3.22777,-2.278,-2.65933,3.06028
54.009614512,-144.023,-0.0897799,-4.96521,21.1368,-8.32885,1.38469,-2.4521,-0.992147,-0.0373003,1.45368,-2.03962,-0.974482,-2.91771,-2.0379,-4.28759,-2.9919,-1.88762,-1.85755,-1.1222,-1.01785,-0.490508
54.032834467,-176.154,16.0397,7.24024,16.6538,3.21568,8.41356,-2.20481,6.50032,-3.75517,1.72777,-0.350823,3.25177,0.808434,-1.33942,-2.48047,0.742319,1.89744,-1.19464,-0.487755,-0.917475,0.0280131
54.056054422,-190.808,21.1353,5.15386,12.4732,1.45496,8.55575,0.743627,4.82346,-2.41196,6.00197,3.15878,5.24018,1.61847,-1.81572,-3.62354,1.53593,2.77691,-2.36596,-1.48725,-0.264791,2.40562
54.079274376,-196.617,20.6626,4.41051,11.524,3.50051,6.58224,-2.97877,8.73724,-3.52647,4.62037,4.54558,3.7198,2.71635,-1.48321,-3.42935,2.05114,1.33799,-2.68548,-0.0508806,1.08025,3.41187
54.102494331,-194.342,19.0909,3.42523,10.3428,4.68225,5.67046,-4.15822,9.51153,-5.33032,5.03995,4.81017,1.7216,2.62939,-2.91384,-2.9122,3.63155,-0.917989,-3.12591,1.43075,-0.685681,2.78986
54.125714286,-196.266,19.8208,3.83331,10.2233,5.83695,6.44983,-3.26989,8.87165,-5.77535,4.24299,3.26814,0.206986,0.456787,-1.23429,-4.98245,2.51497,1.93342,-3.88845,0.46291,1.30287,3.39079
54.148934240,-193.324,20.1977,4.23627,10.7433,4.62837,4.7348,-2.61621,10.2931,-5.24337,4.75357,3.98176,-0.241893,0.164574,-2.30228,-3.51463,2.44747,0.315769,-3.72808,-1.28655,0.956451,1.58713
54.172154195,-198.32,19.9619,4.11824,9.35665,5.36372,5.29076,-6.24852,8.60452,-4.41658,5.72152,4.56363,1.17363,0.40519,-0.465317,-2.20593,3.4542,-0.25692,-1.67885,0.965737,-0.717802,2.25302
54.195374150,-192.177,20.5363,2.27528,8.91136,5.9412,5.98054,-8.79611,5.47681,-3.49001,8.09115,3.21693,-0.412478,1.45242,0.449803,-1.214,1.36179,1.15863,-2.42139,0.144962,-0.171312,0.817567
54.218594104,-192.276,18.4327,6.41064,10.1137,6.10726,5.29936,-4.27792,9.52651,-4.09587,4.76761,1.89179,0.927211,2.26981,-1.70736,-2.68595,0.928832,-2.14645,-4.71415,0.0472611,-0.75177,1.52819
54.241814059,-185.737,25.507,4.55022,11.9217,3.88868,8.75027,-2.57842,5.61692,-5.02333,2.79899,0.506752,-1.0334,-0.263314,-2.46193,-3.01113,2.86087,0.762006,-3.87713,-2.77449,-2.35033,-0.192495
54.265034014,-188.444,17.5983,-1.90594,17.3738,3.86049,8.00467,-0.0710158,5.07944,-2.27772,7.47432,4.45696,3.28052,-0.47837,-0.457502,0.706193,2.09836,2.08636,-0.593087,-1.8127,-0.246363,1.85054
54.288253968,-198.971,21.9813,2.421,14.2019,2.85557,6.18096,-2.93874,4.07477,-3.4444,5.62092,3.61618,4.69123,-0.989941,-3.17829,-0.944119,1.98537,1.20176,-2.19432,-0.965521,0.0447455,1.19812
54.311473923,-206.688,19.1436,2.24134,10.6075,5.72125,4.76034,-9.64372,6.98716,-5.61294,4.6018,3.77548,2.84916,-0.430123,-4.42097,-4.5715,1.11669,0.659272,-0.935048,-1.99946,-0.483673,3.16335
54.334693878,-204.846,21.7162,0.492546,7.94767,10.7399,5.89915,-7.69006,7.33824,-3.53487,4.09415,3.90337,1.36222,-0.691399,-5.13397,-6.32226,2.79253,1.49823,-2.3312,-1.10928,-2.34414,1.846
54.357913832,-206.697,18.8126,3.11236,7.2786,7.01068,3.2783,-8.31422,9.05926,-5.87073,1.494,0.61231,-2.41625,-1.91216,-3.49275,-5.98701,1.72285,-1.62235,-3.70988,-2.1603,-1.51951,3.00306
54.381133787,-165.672,-3.20434,-7.66598,20.5161,-1.82205,6.54316,-0.588427,1.63623,-2.84517,1.59592,1.25708,-0.635294,-3.54406,-1.98669,-2.77118,-2.86432,-2.59784,-1.10538,-3.45184,-0.959529,0.327761
54.404353741,-172.036,-0.187858,-0.682578,23.2788,-2.17651,10.748,1.77021,1.02455,0.150102,3.45254,1.67641,-0.840406,-6.3303,-2.3875,-1.71152,-1.97509,-0.811574,-1.13454,-1.53185,-1.90915,-1.51863
54.427573696,-184.093,6.54258,0.321518,22.3069,-0.881742,10.8948,2.5529,3.22885,1.47906,4.1218,0.841231,3.08089,-0.570787,-1.78456,-1.40693,4.52585,2.61061,0.944757,-2.79916,0.981728,0.653646
54.450793651,-198.68,18.3289,-1.692,12.6149,6.90937,11.1245,-1.29815,6.18976,0.670501,4.85177,0.087548,3.95508,-0.0554949,-2.39121,-2.00583,2.7785,3.12255,-0.211589,-2.47061,0.035191,3.49104
54.474013605,-199.391,22.6294,0.301977,8.8734,7.35122,12.2509,-0.208113,8.28523,-2.95877,3.21016,-0.727284,1.85261,1.21482,-2.68943,-3.78645,1.6369,0.74295,0.444066,-0.288796,-1.69205,3.87849
54.497233560,-242.627,27.5826,12.6564,12.8527,9.99223,7.28044,-2.58185,3.78522,-2.4688,4.19727,0.812753,3.43294,0.012717,-0.0612471,0.012819,2.83118,2.91783,-0.118472,-3.20133,-3.14819,1.08903
54.520453515,-239.566,22.6102,9.38209,13.9964,12.0362,10.2854,-1.40734,3.02838,-4.35127,6.26116,3.09013,3.58164,-0.114102,-0.985389,-0.169673,0.859434,2.36193,-1.61474,-4.90933,-2.182,1.01825
54.543673469,-240.364,23.7145,9.27894,10.1395,13.0005,11.3087,-5.3232,4.59176,-1.10326,8.95571,3.57828,2.60046,0.297631,-2.59109,-0.593881,2.41897,3.00408,-1.2651,-5.56183,-2.00825,-0.0260641
54.566893424,-193.036,11.7734,-7.44555,20.2533,11.8246,9.70936,-1.0992,6.33187,1.08662,4.69263,-3.04169,-1.6891,1.9193,1.63612,0.232729,2.22083,-0.882058,0.637757,-0.73762,-2.4903,-2.23124
54.590113379,-182.786,7.28936,-7.3206,20.3956,10.7889,5.43423,-3.73883,6.46318,0.75012,6.73666,-1.47893,-0.939969,2.54471,2.55009,-1.10402,2.00919,0.370689,1.05808,-0.0988273,-0.613506,-1.89525
54.613333333,-163.786,15.9927,-1.47977,18.3975,6.50353,2.64941,-5.01864,4.47555,-1.89065,1.6922,-4.0958,-3.50266,-2.341,0.432575,-3.31905,-0.822789,-2.09143,-0.928771,-2.48456,-1.13685,-1.21741
54.636553288,-177.522,11.5025,0.00434162,22.8697,7.54925,5.52642,-3.38518,6.41877,1.48782,5.40053,-2.10741,0.095322,2.39392,1.74729,-0.0846743,2.697,-0.359467,-0.00679371,0.689525,0.377735,-2.42076
54.659773243,-196.343,1.0395,-4.42102,20.5983,10.6216,9.11601,-1.49824,11.532,2.20622,6.13829,1.2137,0.678612,4.91741,2.91749,0.234491,5.82971,-0.637538,-1.48176,-3.62893,-1.92468,-1.32418
54.682993197,-200.165,-1.6072,-5.32498,14.6094,14.0548,6.22996,-7.13002,10.4451,-1.44998,2.47049,-1.89864,-2.73871,2.53605,-2.71041,-3.2773,3.31763,-2.27129,0.136943,-2.78989,-0.162523,-4.34125
54.706213152,-193.932,-3.80685,-1.08817,12.9446,13.1279,7.2611,-9.53085,10.478,0.980703,2.39023,-0.828499,-3.42492,0.443279,-0.286178,-6.17938,1.21025,-1.29971,0.597087,-3.30026,-1.35622,-4.95514
54.729433107,-179.417,0.322202,3.07656,10.8721,9.76914,4.68696,-12.6147,4.28084,-3.85546,-0.633431,-3.62218,-1.72809,4.10702,4.99329,-2.78804,-0.261831,0.707577,0.765694,-4.71271,-3.62501,-7.05653
54.752653061,-126.021,1.87956,-15.0245,6.18026,-4.43024,-0.820421,-6.48355,-3.32218,-1.39418,1.93459,2.7073,-1.16131,-0.795083,1.37955,-0.1602,3.51267,-0.742325,-2.54161,-3.11462,-1.70134,-5.26756
54.775873016,-151.092,2.32428,-5.58801,14.4867,-1.90319,3.03215,-2.8136,-2.30351,-0.532849,2.08623,-1.82801,-1.08763,-4.54338,-1.23665,-0.129703,-0.991531,-0.802808,1.59373,-3.98371,-4.37422,-2.59552
54.799092971,-165.101,4.25849,-4.62326,16.6291,4.49614,2.1505,-6.2203,-3.53138,-6.21793,-2.99388,-7.53205,-4.80422,-6.55294,-4.48716,-1.95414,1.6914,1.02476,4.21007,-1.21592,-0.359028,-3.64452
54.822312925,-167.959,6.61161,-1.91946,14.8076,3.28593,3.60145,-7.15966,-0.735289,-4.48217,-0.855346,-7.37859,-5.2526,-4.45805,1.77825,-0.101129,0.837733,0.124402,2.19582,-3.06104,-3.05086,-5.44609
54.845532880,-177.315,7.17167,-2.23931,12.8991,6.07714,3.60969,-7.72511,-1.87773,-4.72509,2.933,-2.54183,-2.16888,-3.70325,-1.22735,-1.36965,2.2186,-1.26909,2.01045,-3.07867,-4.6452,-6.87453
54.868752834,-185.485,8.19896,1.79117,10.2365,8.98526,5.03629,-9.06615,0.0894392,-4.09704,1.38218,-1.60449,-4.47814,-2.53294,4.82532,0.744009,2.34293,-1.61944,0.960754,-4.23289,-5.42665,-8.75774
54.891972789,-191.011,6.4398,-1.75446,8.54278,10.6061,5.89487,-11.1115,0.497047,-5.62398,-2.56906,-2.66757,-3.8806,0.83545,4.5273,-0.958746,3.75061,-3.17899,-0.716792,-7.56113,-6.56869,-10.1177
54.915192744,-191.288,5.89388,1.68508,8.4372,11.2507,5.07198,-12.0128,1.48152,-4.76218,0.703075,-0.319798,-1.89962,0.323049,2.79198,-1.05436,4.05298,-3.2267,-0.628321,-5.44512,-5.91197,-10.2429
54.938412698,-192.19,8.30694,2.09797,7.3781,12.1521,4.21271,-15.3695,-0.134254,-7.71,0.997114,0.791404,-4.37051,-0.44603,2.6451,-3.70575,3.37246,-1.87117,0.417236,-4.18016,-5.12063,-9.41696
54.961632653,-187.137,11.383,3.12107,9.47019,10.3935,7.46457,-9.31286,2.02552,-5.66583,-0.670015,2.99224,-0.115543,-2.00433,2.89595,-1.3755,7.23105,1.68593,1.30753,-1.21082,0.991307,-5.07072
54.984852608,-165.966,16.9646,2.34773,9.6028,4.7986,3.31911,-4.41496,3.29545,-1.33153,6.03827,-0.926558,-0.337109,-1.07731,1.54222,2.74146,7.49086,0.949732,2.61856,-1.67678,0.443237,-1.68378
55.008072562,-172.684,9.90491,-1.1037,16.9025,8.85283,6.32032,-3.85871,1.80055,-3.60589,3.48077,0.71053,-0.672347,1.13037,6.26196,1.30483,4.57243,-0.450531,3.94412,1.35554,0.24687,-2.87607
55.031292517,-176.329,5.97186,-0.884652,17.2586,8.36604,8.04195,-3.96221,0.0184946,-3.69102,3.64893,1.65005,1.01883,1.66378,5.4448,2.98248,4.53576,-0.237711,3.07423,-2.57633,-0.613788,-3.79278
55.054512472,-178.126,7.82054,3.40282,13.7753,11.1959,7.35487,-7.37101,1.3977,-5.29185,4.47432,0.0647538,-1.11566,1.23053,3.57084,3.44801,6.30674,-1.36136,1.77685,-1.96826,2.32882,-2.97825
55.077732426,-187.173,12.2345,2.59347,11.4439,11.73,7.2947,-8.17861,2.54681,-4.54296,3.09279,2.38447,-0.236955,1.46934,5.92199,0.0327563,5.68397,2.77394,-0.168032,-1.05446,0.45766,-4.17899
55.100952381,-184.512,12.6978,4.41645,10.6721,12.3442,8.90694,-7.79548,2.79619,-5.9679,1.2194,3.45994,-0.83418,0.0656075,6.30739,-1.03334,6.49905,0.85665,-0.187148,-0.255588,2.47508,-4.41661
55.124172336,-176.173,6.59436,1.52602,21.864,4.16971,7.16836,-3.5324,0.919773,-1.44436,3.06675,-0.954062,0.304034,-0.986315,3.80573,3.76195,5.96234,1.0914,-0.379401,-1.6371,3.21637,0.3853
55.147392290,-159.007,4.18458,-0.58611,24.4786,-1.00931,7.62376,-1.38928,0.108884,-1.72765,1.56735,-1.11269,-2.05208,-4.10716,1.53245,1.96084,3.04263,3.74071,2.11545,-1.65503,0.837364,0.366518
55.170612245,-192.443,18.7872,4.05315,17.8226,5.60611,9.5739,-4.30652,1.44453,-4.13515,1.12637,-1.31193,-4.32311,-2.78822,1.73339,-0.559547,5.85795,4.35906,0.146526,0.364111,3.03925,2.53963
55.193832200,-194.499,16.7546,2.82208,13.9624,8.15852,11.4152,-5.54365,6.6405,-3.43883,0.217526,-0.99795,-3.87672,-4.04913,1.35625,-2.50314,4.73918,4.18973,-0.128811,-0.225897,2.72897,2.2661
55.217052154,-199.255,14.4353,4.12549,14.4945,10.4764,8.62235,-6.56034,6.38689,-6.76776,-2.41969,0.048237,-4.87765,-5.46915,0.427366,-3.27529,4.08508,4.51878,-0.60959,-0.800626,2.63092,1.61846
55.240272109,-198.697,18.2985,3.44948,12.3224,7.79915,6.43162,-9.54264,3.36299,-4.02528,0.266372,1.16652,-5.50418,-5.13023,2.9606,-3.66275,4.07809,5.00791,-0.87064,0.130063,-0.227702,-0.277
55.263492063,-179.619,10.6404,-7.70493,21.3337,1.44259,4.29914,-2.71435,0.764944,-5.92413,-0.139292,-5.21196,-3.71606,-2.28496,0.0139291,-1.53145,2.56972,0.262953,-0.18773,0.72378,-0.738249,0.706628
55.286712018,-185.784,8.24638,-5.49644,22.9791,2.15974,5.93502,-3.38615,-0.760878,-5.52862,-0.763306,-5.06343,-3.66113,-2.79156,-0.0971772,-0.742853,0.686615,-0.144058,-0.792638,-0.741678,-1.41735,2.15876
55.309931973,-201.604,11.7484,2.39705,14.6453,4.30904,7.4754,-7.27034,1.93718,-5.07552,-2.23464,-4.23613,-5.8109,-4.56945,-1.24516,-3.36884,2.46939,0.222945,-0.544705,-0.794646,-1.96928,0.396595
55.333151927,-191.882,15.9657,-0.797759,10.0498,5.2816,6.81942,-9.70652,3.80067,-4.49193,-4.47746,-2.13641,-3.7562,-5.26287,-1.59627,-4.03689,1.9238,0.0275387,0.455273,0.525102,-1.3005,-0.133007
55.356371882,-160.435,24.1417,-11.1717,11.9704,-1.5173,3.72343,-2.61124,0.905191,0.207193,6.06167,2.27727,0.941281,-1.19147,2.9152,0.739135,1.48742,1.40326,1.61349,0.677358,-0.252532,-0.00600078
55.379591837,-169.447,12.8826,-9.21632,23.7346,2.78907,7.61996,0.170439,2.45598,-1.04143,0.498525,-2.78951,0.0681951,0.860887,3.13793,2.42916,1.51103,1.119,2.76503,0.436119,-0.670384,0.997346
55.402811791,-185.246,13.4494,-5.18978,21.6971,6.26112,12.4882,-1.75437,0.693051,-3.84304,0.499667,-2.46274,-1.12414,0.329488,1.8783,0.40149,3.66879,3.04293,3.41058,-0.491983,0.574293,1.27703
55.426031746,-199.457,13.7582,2.61155,20.5304,6.90107,9.63014,-5.60929,3.61204,-2.20747,0.963775,-1.51027,-1.85077,-3.78467,0.939305,-0.384547,6.80303,3.88756,1.57216,-0.396495,-0.619093,3.80602
55.449251701,-201.219,18.3951,4.46373,16.2476,9.04898,9.41673,-5.70501,3.70327,-3.09516,0.211567,-0.397863,-1.63755,-1.11785,1.52049,-1.18166,4.9144,2.3681,1.79734,0.770539,0.670068,-0.0238583
55.472471655,-201.229,19.2776,5.32834,13.3964,8.1633,11.135,-5.50781,5.81432,-2.46166,1.37091,0.541154,-5.1931,-2.61626,1.59811,-1.28221,6.12798,4.06119,-0.396531,-0.104991,2.50339,1.24477
55.495691610,-185.372,6.14506,-0.57302,22.847,8.39943,13.2942,-1.69485,1.89676,-1.69528,-0.705684,-2.5782,-3.72827,-3.67579,2.44437,1.00963,4.2093,3.44571,-0.154503,1.34913,1.02838,-1.12291
55.518911565,-174.738,4.13357,-6.16604,27.4416,4.98534,10.4962,1.19532,2.83551,-1.95949,1.29212,-4.40719,-3.58783,-2.01822,2.08854,1.82876,4.17495,1.92638,2.28552,0.534194,0.664417,0.712371
55.542131519,-182.651,11.402,-3.6698,18.9744,2.8098,13.0752,2.70278,0.795501,-4.16618,-0.411958,-2.16931,-0.771365,-0.409497,1.19996,-1.46926,4.16525,0.0441795,2.26823,-0.469862,0.448806,1.90971
55.565351474,-200.791,13.7104,4.89046,16.0696,6.8246,12.4333,-6.22069,0.592803,-3.86219,1.33439,-2.33285,-4.38344,-2.41328,0.727191,-2.12897,4.17811,-0.249998,-1.28022,0.481477,-0.291793,3.78077
55.588571429,-204.19,11.7213,2.43295,14.7383,7.1097,11.6323,-6.62884,1.10858,-4.64332,-2.53905,-0.348087,-5.49289,-3.04529,0.374833,-4.80198,5.77638,2.32076,0.872758,-1.42714,-1.19349,-0.128863
