TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
46.570666667,-350.449,-163.547,-161.782,-127.303,-112.424,-70.8557,-41.4658,-11.1264,1.37583,4.32164,-0.476889,-18.2912,-43.3549,-70.5057,-103.108,-129.028,-147.907,-163.433,-166.517,-153.65,-130.645
46.581333333,-363.004,-163.181,-165.396,-134.002,-113.793,-71.3288,-45.364,-12.8397,1.6973,9.43981,-0.762544,-16.3823,-39.2292,-67.4968,-98.0576,-128.306,-148.091,-161.102,-164.875,-153.599,-130.942
46.592000000,-358.906,-167.097,-167.406,-133.757,-114.448,-68.5422,-43.002,-17.0814,-2.42039,4.41647,-1.66377,-15.0602,-40.2807,-72.4835,-101.105,-128.296,-149.077,-160.448,-159.935,-148.982,-129.179
46.602666667,-353.993,-165.075,-162.32,-129.934,-116.941,-73.0741,-43.2691,-15.8669,0.126353,8.03165,0.866081,-16.7968,-39.7467,-69.0673,-100.921,-127.431,-150.241,-162.825,-162.888,-150.39,-130.411
46.613333333,-360.316,-160.07,-161.538,-129.182,-112.291,-69.4444,-43.476,-14.2171,1.32779,6.4741,0.0224713,-13.8368,-38.7043,-71.8258,-105.665,-132.42,-150.072,-163.35,-163.821,-153.641,-131.485
46.624000000,-356.358,-164.438,-164.186,-129.805,-113.332,-68.5516,-41.6882,-11.5125,1.4132,9.22216,1.25679,-18.6821,-40.5283,-73.7987,-105.605,-132.847,-147.862,-163.001,-167.407,-151.909,-130.501
46.634666667,-368.144,-162.423,-160.175,-127.54,-110.055,-65.4706,-41.9909,-15.2191,-4.8695,1.47977,1.26423,-14.9865,-39.7941,-71.6233,-98.7625,-126.007,-152.297,-164.683,-166.382,-152,-132.277
46.645333333,-361.003,-166.09,-158.881,-126.496,-105.023,-64.0084,-44.8198,-19.087,-4.0008,4.86646,1.91602,-14.7083,-41.0463,-70.5156,-99.4782,-130.512,-153.367,-165.284,-164.878,-152.752,-132.513
46.656000000,-371.285,-164.575,-157.354,-126.087,-109.19,-65.8799,-43.7477,-14.4157,-3.56832,5.8035,0.478959,-14.5398,-40.7681,-73.9924,-102.405,-129.206,-152.147,-164.358,-165.921,-150.478,-130.775
46.666666667,-362.185,-165.617,-158.634,-125.769,-110.339,-68.0904,-45.772,-18.197,-1.32502,7.72963,-0.722898,-14.3781,-37.589,-70.1464,-99.3741,-129.8,-149.031,-164.056,-165.472,-152.847,-131.688
46.677333333,-360.752,-162.354,-161.286,-127.275,-109.724,-68.1379,-44.7658,-15.3948,-1.55843,5.95215,-2.13977,-15.2294,-38.6749,-67.5702,-100.08,-128.979,-149.9,-164.831,-165.61,-151.868,-132.626
46.688000000,-355.469,-166.56,-169.206,-127.645,-109.29,-72.9827,-46.6018,-12.51,-1.56481,6.27523,0.0389943,-16.1074,-36.8477,-65.3752,-98.0614,-127.974,-150.688,-164.874,-166.434,-151.674,-130.76
46.698666667,-345.779,-162.988,-166.702,-128.013,-106.46,-70.0893,-46.5961,-11.5797,-1.93872,8.47803,-1.15195,-17.9391,-41.4135,-69.8003,-100.584,-133.155,-150.456,-165.744,-164.637,-153.574,-130.23
46.709333333,-343.103,-163.076,-162.534,-131.809,-107.415,-70.6161,-45.5435,-10.3978,0.238051,6.03582,-2.96032,-15.3267,-42.5774,-69.9152,-101.152,-130.718,-150.167,-167.277,-166.15,-152.126,-133.024
46.720000000,-341.798,-163.322,-169.576,-133.02,-108.998,-73.933,-48.9956,-14.4454,-1.43881,8.42788,1.8448,-14.4053,-36.1801,-71.6164,-101.48,-127.554,-151.875,-162.764,-165.034,-150.279,-131.322
46.730666667,-347.342,-161.122,-163.382,-129.713,-105.493,-70.9181,-50.1688,-12.8582,0.451051,7.76979,2.1458,-18.9567,-40.7432,-70.6022,-103.38,-129.303,-151.8,-163.522,-164.955,-152.935,-133.294
46.741333333,-347.308,-161.738,-165.058,-132.527,-107.992,-71.042,-49.4182,-14.6608,-2.86589,5.50822,1.13736,-17.031,-39.4171,-69.4535,-102.915,-132.332,-151.089,-161.107,-166.001,-152.597,-131.733
46.752000000,-352.981,-162.893,-164.617,-133.155,-107.462,-73.7625,-50.7881,-13.3707,-1.95217,8.48574,2.17569,-15.1804,-39.6289,-69.3306,-103.789,-127.418,-147.398,-163.865,-164.695,-151.43,-133.892
46.762666667,-349.019,-161.572,-164.551,-133.64,-110.061,-72.8631,-51.3793,-13.3154,-0.713964,7.22831,1.64805,-17.6489,-39.4472,-73.4378,-102.749,-129.146,-150.497,-163.521,-165.64,-151.687,-130.011
46.773333333,-352.383,-157.809,-162.981,-133.97,-110.456,-73.8461,-48.7735,-15.1028,-4.04424,8.41225,2.56587,-17.1709,-40.9703,-69.8489,-103.094,-130.972,-150.529,-162.443,-166.425,-150.205,-130.004
46.784000000,-355.35,-164.028,-161.876,-131.881,-112.149,-72.2677,-51.6522,-16.7085,-2.44436,7.22188,4.46744,-13.3849,-40.5729,-70.8233,-99.4452,-126.819,-149.151,-165.505,-166.155,-148.985,-130.677
46.794666667,-360.182,-162.509,-161.284,-131.367,-110.938,-73.2072,-48.6302,-12.9266,-4.75083,8.01579,3.59853,-19.0049,-43.4209,-70.0856,-98.4636,-126.751,-148.868,-161.312,-166.823,-152.689,-131.244
46.805333333,-355.549,-159.42,-159.612,-132.119,-108.965,-71.3575,-47.7895,-14.7955,-4.52911,7.70515,1.53804,-19.2304,-38.7528,-71.1822,-104.509,-128.141,-148.744,-163.692,-166.327,-153.993,-130.509
46.816000000,-355.173,-164.1,-164.413,-135.208,-109.687,-71.6867,-51.0637,-16.314,-2.93558,7.70565,2.134,-14.3195,-38.8583,-68.5731,-99.0841,-126.712,-148.357,-163.623,-167.449,-151.879,-129.002
46.826666667,-358.22,-160.93,-163.328,-131.501,-110.565,-73.0049,-51.8857,-17.7311,-4.40098,6.81796,4.49377,-15.724,-39.5375,-71.3426,-101.716,-125.426,-149.406,-164.02,-168.339,-151.487,-128.686
46.837333333,-357.826,-159.446,-160.165,-131.529,-108.321,-69.4844,-49.5202,-15.965,-1.46715,6.31102,0.782775,-15.6677,-40.8383,-71.837,-100.675,-129.369,-150.094,-164.288,-166.625,-153.405,-130.67
46.848000000,-365.834,-164.487,-162.161,-133.579,-105.749,-71.9802,-52.9565,-14.2141,-5.53463,5.72036,0.578541,-18.4011,-38.035,-68.1132,-100.081,-126.655,-150.204,-164.528,-165.949,-152.769,-128.853
46.858666667,-361.297,-161.927,-159.801,-130.502,-110.742,-71.2094,-49.6786,-15.8011,-4.35346,4.58549,4.20916,-14.9081,-39.9755,-69.0019,-103.785,-127.532,-150.391,-163.112,-168.943,-154.264,-129.652
46.869333333,-362.029,-160.132,-159.032,-131.486,-107.548,-69.3155,-47.9241,-15.2279,-5.50047,9.13614,5.59567,-16.8885,-41.6158,-71.4072,-103.064,-131.086,-151.802,-163.839,-168.209,-152.152,-128.919
46.880000000,-364.953,-162.665,-161.092,-131.709,-110.001,-75.5635,-51.1209,-12.9355,-3.64264,3.74846,1.60397,-15.9308,-40.0641,-68.9769,-100.435,-128.271,-147.53,-162.718,-168.952,-153.453,-130.757
46.890666667,-363.059,-160.426,-161.201,-133.848,-111.251,-69.2035,-46.2068,-10.4003,-3.47821,3.03893,3.75711,-14.9679,-39.7459,-71.962,-101.224,-128.86,-150.234,-164.94,-168.191,-154.032,-130.788
46.901333333,-365.004,-159.62,-158.294,-130.288,-110.619,-71.6085,-47.5099,-12.2215,-4.31658,4.44443,1.90589,-15.4477,-40.3195,-70.1648,-100.511,-128.202,-150.636,-164.645,-167.272,-154.206,-130.968
46.912000000,-363.34,-159.759,-162.058,-132.857,-112.176,-71.573,-48.4485,-14.7542,-5.09038,8.36525,2.40379,-17.7679,-39.0353,-68.234,-96.7676,-124,-148.839,-164.953,-169.059,-154.213,-130.864
46.922666667,-365.501,-162.627,-164.152,-131.056,-107.724,-70.4643,-45.7352,-12.0186,-5.28104,4.76653,-0.128329,-13.858,-36.5807,-65.7396,-99.453,-130.959,-148.349,-163.599,-168.778,-153.075,-129.499
46.933333333,-367.049,-161.166,-157.586,-131.926,-108.834,-71.1011,-47.4629,-15.284,-5.2343,5.50976,2.83108,-18.5895,-41.3126,-66.8883,-94.1049,-127.578,-150.207,-167.544,-169.509,-152.66,-128.991
46.944000000,-368.276,-161.256,-163.184,-131.8,-107.2,-68.0022,-48.8675,-17.2278,-6.30758,3.65592,2.35608,-15.5142,-34.8089,-65.7398,-97.2682,-125.265,-147.861,-165.819,-171.072,-151.852,-128.571
46.954666667,-368.368,-161.193,-160.606,-132.203,-111.255,-68.699,-40.9226,-11.978,-6.74606,4.02129,4.06034,-15.441,-38.0745,-67.8028,-99.4617,-127.367,-150.184,-164.832,-168.933,-151.473,-131.644
46.965333333,-366.835,-156.556,-159.751,-134.835,-110.21,-70.3243,-46.5772,-14.0954,-4.61429,6.29534,1.60212,-14.9201,-38.9599,-66.4461,-98.9395,-130.717,-150.856,-164.43,-166.051,-149.953,-129.91
46.976000000,-360.755,-156.703,-159.803,-130.101,-108.013,-66.5332,-42.4387,-12.0413,-0.244334,6.72735,2.06712,-15.8703,-43.1644,-73.8313,-103.21,-133.533,-153.193,-164.692,-166.647,-154.104,-132.252
46.986666667,-354.901,-168.328,-155.67,-128.944,-102.602,-60.1521,-44.9552,-17.2902,-1.31077,3.82374,2.1643,-18.8106,-41.0007,-66.6591,-99.6229,-129.989,-155.074,-165.795,-166.063,-156.681,-133.059
46.997333333,-353.415,-172.529,-155.273,-130.908,-101.687,-62.6589,-48.1256,-15.8265,1.21226,2.36823,-1.67334,-18.5648,-37.6107,-69.3234,-98.0668,-129.689,-154.397,-165.201,-166.214,-154.406,-131.767
47.008000000,-357.911,-179.915,-154.725,-130.182,-98.1441,-60.7299,-43.7759,-13.4462,-1.17915,2.8898,0.208368,-18.6157,-40.0068,-67.5744,-98.1891,-130.713,-152.881,-163.104,-163.247,-152.61,-131.799
47.018666667,-355.514,-171.99,-153.632,-133.339,-100.08,-62.8004,-45.6791,-15.1027,0.656425,5.61309,0.090912,-18.1333,-38.4949,-72.4434,-101.171,-127.04,-150.422,-161.591,-163.385,-156.377,-135.463
47.029333333,-359.001,-172.802,-153.357,-133.332,-98.617,-60.672,-42.8311,-11.9151,-0.294688,3.92786,-5.04816,-20.8587,-39.6856,-72.1204,-103.227,-130.623,-147.55,-163.61,-166.65,-153.683,-133.452
47.040000000,-366.553,-178.216,-155.422,-128.894,-99.1844,-62.848,-44.3898,-17.2575,1.38722,9.49835,-1.50594,-20.1577,-39.2557,-72.8402,-104.152,-129.834,-149.355,-163.437,-164.387,-152.434,-127.789
47.050666667,-359.698,-172.493,-155.583,-134.164,-101.299,-64.4546,-43.5082,-13.1009,1.05334,7.99655,-3.07388,-17.7258,-36.0518,-69.0612,-101.216,-131.152,-150.994,-162.889,-165.522,-153.819,-132.537
47.061333333,-357.785,-173.257,-155.767,-135.109,-101.977,-60.7355,-43.3206,-14.3867,3.42045,9.38441,-1.5934,-19.0101,-38.5085,-71.1473,-104.423,-130.96,-152.549,-165.06,-165.192,-156.497,-132.785
47.072000000,-362.957,-170.604,-149.404,-127.745,-103.106,-65.476,-47.5346,-15.5481,0.708532,7.17499,-3.88311,-16.208,-39.4913,-68.3106,-101.676,-130.184,-153.552,-165.139,-162.777,-156.09,-133.266
47.082666667,-367.542,-171.188,-154.599,-127.892,-103.384,-62.2449,-41.8525,-14.9541,-1.8282,6.22415,-0.699289,-15.5675,-39.0247,-68.2076,-100.334,-131.718,-155.02,-165.325,-166.403,-154.641,-131.47
47.093333333,-370.896,-168.458,-155.561,-130.241,-105.073,-62.9289,-44.8061,-15.7212,-2.20278,7.56319,-0.963289,-15.8234,-36.229,-67.4914,-103.211,-133.2,-150.097,-162.927,-163.267,-153.906,-132.079
47.104000000,-370.059,-166.041,-156.462,-130.467,-99.9316,-61.0794,-41.4547,-15.9436,-5.00761,7.6046,-3.32754,-18.8019,-40.7883,-69.0382,-99.9049,-131.037,-151.704,-163.837,-166.259,-152.874,-130.95
47.114666667,-367.105,-173.413,-158.741,-127.966,-104.288,-64.0084,-42.0317,-12.8344,-0.00912626,9.31814,-1.59193,-16.0865,-38.4743,-67.3829,-103.906,-131.424,-152.929,-164.603,-167.181,-153.796,-130.463
47.125333333,-359.073,-171.533,-158.506,-128.165,-106.73,-64.8657,-40.8764,-11.9254,-2.43809,7.84699,0.038483,-16.6573,-43.9562,-69.3165,-102.956,-129.302,-151.158,-164.891,-165.104,-152.285,-129.832
47.136000000,-365.617,-171.257,-159.84,-127.289,-103.919,-63.1182,-41.2993,-12.4873,-0.303025,7.58639,-2.17938,-19.4096,-43.3244,-70.8038,-103.597,-127.783,-145.538,-163.877,-165.127,-152.982,-133.72
47.146666667,-361.024,-169.741,-163.445,-134.216,-108.285,-62.2584,-42.1125,-15.4406,2.44943,10.7607,-3.27111,-17.2297,-39.4783,-68.8663,-102.947,-126.849,-147.251,-165.198,-166.828,-150.988,-131.094
47.157333333,-360.079,-167.489,-159.963,-129.846,-106.876,-61.9043,-41.9728,-14.1264,-1.74464,8.47696,-0.281967,-18.19,-44.9551,-67.1109,-101.578,-129.284,-151.82,-164.729,-164.882,-152.976,-130.374
47.168000000,-349.365,-168.447,-163.939,-126.032,-103.716,-65.2313,-44.8193,-12.7742,-0.910497,9.9304,-4.9033,-16.6322,-41.0727,-73.7859,-104.182,-124.822,-149.848,-165.976,-166.806,-152.096,-132.477
47.178666667,-351.474,-170.19,-164.22,-129.991,-112.061,-67.7496,-41.9691,-7.05541,-4.06051,4.8734,-0.3489,-16.7222,-41.9937,-70.0715,-101.828,-125.837,-146.977,-160.674,-164.551,-152.096,-130.59
47.189333333,-352.482,-166.308,-167.972,-133.143,-113.003,-68.8566,-42.5432,-6.75383,0.456776,5.35763,-3.24165,-18.5508,-39.6266,-70.4782,-104.781,-126.982,-145.494,-159.474,-161.686,-151.062,-132.368
47.200000000,-349.155,-162.188,-169.189,-131.284,-110.724,-68.1426,-41.2406,-6.98067,-2.75698,8.49927,0.897371,-18.9703,-42.8642,-72.7284,-104.211,-126.702,-149.728,-161.631,-162.145,-154.885,-130.177
47.210666667,-352.493,-162.25,-170.609,-136.499,-110.155,-65.8435,-42.7899,-9.88757,-3.48847,6.57744,-0.92414,-18.8647,-39.2362,-71.9407,-99.5436,-124.391,-148.634,-163.216,-163.295,-154.176,-129.721
47.221333333,-355.449,-163.422,-165.591,-131.843,-108.262,-68.3529,-44.5996,-12.4807,-6.51527,7.82751,1.28493,-16.1796,-37.2613,-69.2181,-101.689,-126.475,-152.671,-166.163,-165.493,-152.083,-127.474
47.232000000,-343.237,-160.896,-166.752,-132.737,-109.017,-69.696,-47.2478,-13.1754,-1.9897,7.23988,2.15306,-15.6327,-41.6717,-68.6063,-100.637,-130.698,-151.541,-165.93,-165.9,-153.061,-132.497
47.242666667,-350.589,-163.673,-165.73,-131.397,-106.404,-68.3862,-47.0865,-11.4054,-1.10178,7.70645,1.1079,-15.7179,-41.0436,-69.4956,-102.133,-126.536,-147.023,-165.21,-166.715,-153.208,-135.166
47.253333333,-348.823,-159.883,-166.708,-132.802,-105.629,-65.0761,-43.9278,-11.185,-0.163912,8.34415,0.720952,-19.4941,-41.7838,-71.9693,-105.309,-128.562,-150.244,-162.216,-165.386,-154.922,-133.471
47.264000000,-351.022,-161.839,-165.87,-132.744,-105.598,-68.5229,-44.7188,-8.10798,1.58949,9.1729,1.3604,-15.3959,-42.5758,-76.2257,-103.358,-128.494,-148.143,-163.355,-164.84,-153.932,-134.445
47.274666667,-355.958,-164.183,-169.904,-135.959,-110.344,-69.9747,-46.291,-7.45438,1.00105,7.68486,0.803412,-15.6477,-38.3247,-68.7336,-98.3026,-127.034,-150.372,-163.662,-164.571,-151.751,-133.399
47.285333333,-352.991,-156.593,-165.619,-133.246,-106.277,-66.8273,-43.1309,-9.91572,1.35206,8.37595,-2.5624,-16.3668,-42.9484,-72.6616,-103.964,-128.051,-150.406,-165.188,-164.583,-152.72,-133.73
47.296000000,-353.312,-160.852,-164.91,-133.014,-107.169,-69.3954,-45.5268,-8.54844,1.89572,8.4683,-0.800142,-15.8401,-39.58,-71.9492,-104.094,-125.634,-148.187,-165.793,-164.035,-151.821,-135.396
47.306666667,-358.888,-162.061,-165.838,-135.464,-103.124,-61.788,-41.6072,-10.6823,-0.83154,2.75389,-2.58825,-18.2024,-38.2818,-69.6266,-100.783,-122.691,-146.79,-165.738,-170.06,-158.168,-140.246
47.317333333,-360.406,-161.491,-165.778,-134.548,-105.649,-67.1167,-42.1841,-8.53384,2.96922,6.69359,-0.330912,-21.9167,-43.2798,-70.132,-104.149,-124.635,-149.254,-162.495,-163.777,-152.048,-132.78
47.328000000,-361.15,-160.099,-163.912,-134.082,-108.307,-63.3576,-42.3178,-9.26792,3.74714,6.84827,0.74731,-19.8815,-43.4234,-74.8387,-105.153,-123.768,-145.326,-162.049,-165.513,-152.306,-135.744
47.338666667,-367.308,-161.724,-165.394,-133.997,-107.764,-69.2361,-48.0576,-11.4461,2.60834,11.1625,3.40402,-17.0339,-41.0506,-70.8688,-100.149,-121.58,-146.646,-163.743,-166.006,-153.391,-130.95
47.349333333,-361.41,-158.199,-160.437,-134.138,-106.566,-63.1707,-46.9744,-11.3304,2.80786,6.70075,2.80382,-16.6105,-44.5032,-73.8967,-102.845,-127.717,-149.121,-164.799,-167.272,-154.901,-137.108
47.360000000,-359.988,-159.478,-161.456,-136.228,-114.727,-67.7129,-45.909,-14.2783,0.212026,4.64812,3.31129,-17.8546,-39.9845,-69.8108,-102.702,-124.02,-149.953,-165.127,-163.762,-151.232,-133.693
47.370666667,-367.512,-154.769,-159.046,-133.23,-108.427,-67.3124,-45.5206,-11.2764,1.50253,6.65972,3.55394,-17.9623,-42.3841,-73.0895,-104.905,-125.879,-148.074,-163.335,-165.441,-153.158,-137.965
47.381333333,-365.112,-153.938,-158.835,-135.317,-111.804,-68.202,-45.7687,-7.74944,1.22544,6.90407,0.384347,-19.5741,-44.1198,-73.6217,-102.848,-124.584,-147.428,-162.383,-166.583,-154.267,-135.618
47.392000000,-364.531,-158.884,-156.687,-132.588,-113.484,-68.9674,-45.5344,-11.0311,3.35059,7.36076,2.04762,-18.2265,-44.8619,-70.7073,-100.168,-124.221,-147.408,-164.585,-165.158,-152.932,-135.929
47.402666667,-367.672,-154.73,-156.476,-133.472,-110.849,-67.7419,-45.3741,-12.572,3.07492,7.59085,1.00325,-19.5594,-44.4235,-73.8478,-103.85,-121.854,-147.59,-165.611,-167.915,-154.944,-134.133
47.413333333,-370.13,-155.542,-161.183,-138.845,-115.777,-66.6275,-42.9891,-11.6359,5.04971,7.13511,1.51779,-19.6347,-41.3697,-72.4545,-101.881,-122.533,-146.193,-164.89,-164.401,-150.289,-132.025
47.424000000,-365.491,-153.813,-162.903,-136.739,-114.345,-68.1283,-42.5132,-10.8417,3.11709,5.52255,3.6318,-19.6617,-44.3774,-69.2528,-99.6656,-124.435,-148.542,-164.987,-165.905,-151.078,-134.274
47.434666667,-370.614,-154.087,-160.288,-134.366,-113.825,-67.4039,-43.6052,-10.617,7.2187,6.39194,0.750263,-21.0092,-46.2069,-72.0361,-102.55,-122.751,-148.618,-163.917,-164.226,-150.786,-132.555
47.445333333,-374.678,-159.743,-162.772,-135.605,-113.305,-63.1051,-39.1115,-10.2187,2.55581,4.41112,1.38344,-19.3674,-43.7589,-73.2365,-98.988,-123.614,-148.572,-163.535,-166.558,-156.149,-137.391
47.456000000,-374.454,-155.037,-160.824,-136.344,-112.085,-66.6151,-44.2057,-9.12622,4.17907,5.1072,0.57321,-17.9297,-43.3674,-71.3011,-101.59,-121.941,-147.557,-162.677,-164.207,-155.728,-136.936
47.466666667,-368.267,-156.196,-161.561,-133.896,-112.429,-70.8598,-46.8483,-11.4887,5.25054,5.52942,2.91111,-18.6355,-43.5836,-69.7197,-100.911,-125.679,-146.437,-162.082,-164.379,-154.313,-134.781
47.477333333,-370.654,-154.099,-161.796,-135.962,-112.487,-65.8605,-41.472,-11.6852,3.2272,3.01472,1.36203,-20.4946,-47.1802,-70.7578,-98.1426,-123.885,-147.442,-161.681,-166.511,-154.645,-135.371
47.488000000,-343.699,-167.014,-168.077,-127.524,-113.248,-69.2646,-40.8627,-13.4073,1.5235,3.82479,0.200926,-15.6133,-41.7155,-69.9119,-97.5385,-129.035,-149.362,-163.14,-165.244,-154.863,-133.385
47.498666667,-321.541,-169.039,-171.47,-131.595,-109.797,-69.6336,-43.0145,-12.6096,2.96205,4.86186,-1.40705,-18.5668,-42.3717,-71.2898,-98.5883,-127.177,-152.481,-162.567,-163.583,-153.981,-132.936
47.509333333,-328.576,-172.437,-171.215,-128.538,-108.291,-70.4985,-46.2168,-13.2682,3.67391,6.57014,0.828819,-17.786,-40.5175,-70.4366,-100.821,-126.664,-151.305,-159.854,-163.773,-154.796,-132.37
47.520000000,-335.438,-175.003,-170.741,-129.421,-108.022,-68.7404,-44.0706,-15.34,-0.168256,5.97705,-0.210936,-16.7341,-43.4009,-71.0763,-96.071,-122.429,-148.422,-163.474,-164.608,-151.425,-131.177
47.530666667,-332.864,-170.342,-170.255,-132.245,-107.288,-67.61,-43.7486,-12.7908,3.04077,4.49114,-1.47183,-17.7746,-43.0396,-70.0229,-100.493,-127.972,-148.253,-161.906,-167.675,-154.84,-133.387
47.541333333,-334.405,-167.203,-167.688,-128.961,-109.69,-70.8893,-44.7758,-13.6414,1.43425,5.60687,0.021,-17.3179,-38.516,-70.4635,-104.501,-129.464,-149.042,-162.526,-166.371,-156.871,-131.862
47.552000000,-337.211,-171.524,-173.314,-129.756,-105.973,-65.088,-40.0037,-14.1766,-0.757502,5.25523,-0.789852,-19.0343,-39.2323,-69.7987,-100.806,-127.983,-149.17,-160.526,-163.531,-154.897,-132.847
47.562666667,-335.065,-163.487,-167.944,-130.47,-108.063,-66.9184,-45.1262,-15.9445,-1.46356,5.68549,1.63358,-15.7398,-40.8257,-71.4332,-103.642,-128.684,-150.439,-162.498,-165.383,-155.635,-133.085
47.573333333,-342.399,-166.917,-169.235,-130.074,-107.282,-67.258,-43.7004,-14.0803,0.37751,7.01613,-1.77515,-16.6121,-40.7477,-70.2193,-104.178,-128.033,-148.362,-163.334,-167.413,-155.146,-132.888
47.584000000,-341.356,-163.996,-170.291,-132.449,-110.179,-66.6573,-42.4165,-15.5328,-0.712331,3.95507,-0.913162,-17.275,-41.8322,-69.742,-100.369,-129.603,-151.706,-161.671,-164.087,-151.772,-129.557
47.594666667,-343.633,-167.112,-166.39,-129.456,-110.601,-67.5845,-44.7521,-19.4932,-3.76829,6.87411,2.77116,-17.8158,-38.8949,-68.6497,-104.216,-129.286,-147.566,-161.09,-166.47,-156.067,-130.99
47.605333333,-351.4,-160.469,-170.907,-137.376,-113.958,-67.5039,-42.4661,-12.4105,1.09025,6.09449,3.43227,-15.8425,-38.7301,-70.3531,-102.56,-127.176,-147.006,-162.625,-165.639,-152.85,-129.499
47.616000000,-340.976,-163.641,-168.186,-134.968,-109.683,-67.5263,-43.949,-20.104,-3.02464,2.21416,0.173091,-13.6758,-39.9767,-70.2009,-102.482,-130.011,-147.8,-162.685,-167,-153.617,-130.431
47.626666667,-360.841,-159.208,-169.574,-138.147,-108.937,-70.0416,-45.5426,-16.9733,-2.87385,3.64156,3.61021,-12.4766,-38.8146,-68.6468,-99.8434,-124.488,-145.147,-158.829,-168.326,-154.761,-130.992
47.637333333,-351.564,-166.433,-166.176,-129.066,-109.663,-69.0464,-42.7958,-15.1897,3.04108,6.4425,2.81708,-16.7366,-41.5562,-74.2438,-102.312,-125.476,-145.362,-162.94,-169.205,-154.173,-130.982
47.648000000,-350.96,-163.522,-167.913,-136.678,-112.145,-70.8036,-43.8891,-16.1696,-0.892872,6.75359,1.22054,-16.518,-37.7598,-69.0107,-102.784,-126.936,-147.559,-159.197,-165.406,-152.81,-128.347
47.658666667,-350.388,-159.214,-162.73,-135.023,-111.838,-70.6838,-44.5389,-11.7812,2.95568,3.51608,-0.104439,-17.3052,-38.3793,-70.2122,-102.619,-127.11,-152.36,-162.821,-165.687,-152.198,-133.214
47.669333333,-352.617,-162.632,-163.86,-134.466,-111.587,-69.9599,-40.2088,-14.3683,-0.684567,8.00176,4.97319,-17.3745,-40.5673,-70.6426,-103.361,-128.42,-150.25,-163.084,-166.041,-152.948,-132.097
47.680000000,-356.256,-159.984,-165.343,-134.743,-112.658,-71.8514,-44.6951,-14.407,-0.853994,3.97179,0.89573,-15.5991,-40.9732,-73.0643,-102.114,-126.96,-147.81,-160.338,-166.059,-152.554,-130.431
47.690666667,-351.52,-161.301,-162.125,-136.201,-114.981,-68.6234,-43.6245,-14.5769,1.05971,4.38426,0.904999,-17.7729,-40.706,-69.549,-100.425,-126.064,-147.643,-162.75,-165.359,-152.109,-132.326
47.701333333,-357.793,-157.515,-163.667,-135.65,-111.828,-67.5067,-41.1518,-12.0827,1.6166,4.9465,0.220363,-15.7041,-39.2127,-70.5713,-102.309,-130.978,-150.835,-162.949,-167.314,-153.725,-130.478
47.712000000,-352.303,-159.791,-165.8,-135.916,-114.888,-70.8719,-43.3412,-12.9183,-2.33325,4.79334,2.58166,-16.0877,-43.0339,-72.2627,-100.047,-125.92,-147.03,-161.201,-166.261,-152.956,-131.116
47.722666667,-353.166,-155.575,-163.391,-133.719,-112.305,-71.01,-44.6559,-11.4029,0.519742,2.86298,1.24641,-15.0356,-39.192,-73.899,-104.847,-126.34,-147.031,-161.203,-166.909,-155.919,-132.771
47.733333333,-353.64,-158.117,-165.384,-138.208,-116.073,-69.0328,-42.3129,-13.4814,2.36313,5.57392,4.43971,-14.1329,-38.0086,-70.3884,-103.383,-127.317,-146.613,-161.242,-167.623,-154.05,-130.467
47.744000000,-353.172,-159.202,-168.833,-136.405,-110.091,-68.9865,-43.3349,-13.1556,0.72885,2.56256,0.120177,-14.7534,-40.7922,-74.2135,-103.269,-127.712,-147.504,-159.502,-165.031,-152.829,-130.712
47.754666667,-348.305,-166.123,-167.811,-136.195,-109.813,-66.5134,-42.5783,-11.3217,1.03507,5.54673,0.551759,-14.031,-41.464,-72.7645,-100.887,-129.294,-146.843,-160.738,-165.996,-154.777,-132.524
47.765333333,-351.178,-159.989,-163.71,-134.015,-109.792,-67.2677,-42.5894,-15.5719,-1.42508,6.31443,5.73727,-15.5949,-41.5871,-73.0098,-103.151,-129.998,-150.004,-159.265,-166.616,-155.889,-133.726
47.776000000,-350.128,-157.336,-166.067,-139.289,-110.77,-67.0362,-44.0203,-14.8556,-0.957165,5.50029,2.20959,-15.3336,-41.0502,-71.4262,-101.657,-128.428,-148.289,-158.956,-168.56,-153.432,-131.522
47.786666667,-353.914,-160.287,-165.242,-137.33,-111.13,-67.6477,-43.0465,-9.69469,-0.160564,7.87379,4.46858,-17.3096,-40.0897,-73.4481,-101.441,-127.089,-149.109,-160.029,-166.216,-154.535,-134.674
47.797333333,-355.477,-157.636,-159.571,-133.607,-110.389,-71.1652,-42.9511,-11.8688,-3.52358,6.24425,2.90297,-15.6927,-39.8406,-71.959,-103.968,-129.641,-148.453,-162.403,-167.474,-153.827,-131.956
47.808000000,-358.636,-164.174,-159.784,-139.296,-116.281,-75.3082,-45.8253,-12.937,-2.46147,5.06986,5.76734,-11.0239,-40.3006,-72.1451,-102.246,-124.929,-145.389,-157.738,-165.019,-151.89,-128.598
47.818666667,-356.223,-160.737,-161.908,-136.629,-113.291,-69.5221,-43.5192,-10.8959,0.933835,6.6932,6.23454,-14.7901,-43.1118,-73.4922,-101.281,-126.733,-148.633,-161.217,-166.151,-153.69,-133.051
