TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
36.083809524,0.213712,0.392892,1.67542,0.448188,0.0307686,0.110691,2.87587,0.0791547,0.253019,1.70354,0,0.112242
36.130249433,0.204237,0.352099,1.79649,0.141437,0.198865,0.00082664,2.72984,0.0724096,0.0962272,1.46613,0.0846972,0.000113841
36.176689342,0.114885,0.427963,1.92821,0.0295965,0.593268,0.019573,2.45609,0.00330211,0.0783816,1.36192,0.129015,0
36.223129252,0.000555494,0.414008,2.0462,0.0181816,0.488847,0.065423,2.30488,0.00155177,0.124522,1.48325,0.130955,0
36.269569161,0.000528802,0.346957,2.14731,0.0171309,0.291596,0.0494991,2.44066,0.0819038,0.281438,1.5248,0.0649032,0
36.316009070,0.000339202,0.288792,1.96102,0.0340262,0.156168,0.000879258,2.82144,0.17851,0.128831,1.44789,0.0756493,0
36.362448980,0.0272384,0.378136,2.09499,0.0234138,0.170789,0,2.78823,0.0996753,0.0644872,1.12573,0.0324026,0
36.408888889,0.298118,0.455086,1.8617,0.0191976,0.244229,0.0393191,2.64646,0.247924,0.091677,0.894606,0.109714,0
36.455328798,0.503092,0.533352,1.69985,0.040437,0.0566103,0.51588,2.52762,0.133054,0.273481,0.928213,0.0436843,0.0884234
36.501768707,0.546096,0.884659,1.1324,0,0.0464994,0.742706,1.90175,0.0717544,0.39249,1.03881,0.0859095,0.178986
36.548208617,0.539079,1.66462,0.614325,0,0.0953571,0.943501,1.42862,0.0415972,0.497206,1.30577,0.0986085,0.223347
36.594648526,0.377774,2.6436,0.384514,0.00396313,0.163356,1.04929,1.19598,0.0732188,0.490562,1.39624,0.0880326,0.219516
36.641088435,0.189224,3.30936,0.295331,0.0102084,0.0461005,0.947814,1.2823,0.816004,0.458084,1.21695,0.0170157,0.149446
36.687528345,0.110283,3.40523,0.427571,0.011991,0.0411954,0.753113,1.19728,0.855189,0.397339,1.0411,0.00373243,0.140576
36.733968254,0.0474883,2.85291,0.740873,0.0138849,0.0472329,0.542846,0.955915,0.886637,0.20675,0.687588,0.455998,0.187555
36.780408163,0.118506,1.31029,1.03765,0.119271,0.0471005,0.19169,1.19535,0.79421,0.28008,0.437796,0.662029,0.163208
36.826848073,0.0916881,0.15807,0.929682,0.229925,0.224122,0.126094,1.8473,0.60433,0.54922,0.527268,0.550782,0.0671545
36.873287982,0.0345854,0.301386,1.24112,0.0256461,0.464345,0.0734953,2.04814,0.078566,1.14164,0.405305,0.493617,0.0183408
36.919727891,0.294852,0.860935,1.67299,0.0174881,0.317996,0.35873,1.76994,0.0809358,1.27592,0.554304,0.531102,1.70388e-05
36.966167800,0.879262,0.826666,1.5729,0.0104834,0.208501,0.564541,1.75769,0.102879,1.1821,0.750579,0.60961,1.42562e-05
37.012607710,0.718751,0.802961,1.64849,0.0567561,0.174333,0.965485,1.28618,0.124325,0.988783,0.43966,0.389477,0.115252
37.059047619,0.0185084,1.01999,1.80154,0.478279,0.22611,1.14316,0.723885,0.192869,0.251142,0.704648,0.237168,0.31651
37.105487528,0.00342618,1.43554,1.61637,0.512589,0.127794,1.23332,0.497597,0.068499,0.418124,0.931992,0.0369432,0.218521
37.151927438,0.193438,1.76144,1.6155,0.285235,0.0456543,0.0914243,0.43646,0,0.736296,1.01794,0.0571198,0.0892753
37.198367347,0.187436,1.99554,1.39971,0.0440203,0.0067449,0.19602,0.389255,0.111132,0.517402,1.21027,0.0925384,0.175932
37.244807256,0.0504658,2.08344,0.966774,0.0684879,0.0226367,0.416739,0.46721,0.0511084,0.136434,1.29259,0.391428,0.134163
37.291247166,0.00282721,1.83579,0.600208,0.507886,0.0277489,0.388655,0.57199,0.300592,0.0268064,0.836461,0.38962,0.295254
37.337687075,0,1.31116,0.563317,0.369319,0.0313663,0.394967,0.87761,0.219209,0.287448,0.474967,0.521382,0.429025
37.384126984,0.00117289,1.07533,1.13267,0.0580512,0.128634,0.449636,1.15502,0.219476,0.220594,0.170466,0.495569,0.467562
37.430566893,0.103774,0.50007,1.29438,0.0418991,0.337385,0.317045,1.41451,0.843494,0.273921,0.26429,0.071062,0.383527
37.477006803,0.187639,0.215232,1.3201,0.0259696,0.456589,0.250862,1.40945,1.0776,0.398902,0.405367,0.0183132,0.285377
37.523446712,0.161103,0.206989,1.71913,0.0374476,0.55412,0.226934,1.17083,1.12277,0.265215,0.359827,0.0519849,0.189342
37.569886621,0,0.173264,2.36041,0.0367479,0.412575,0.107434,0.755538,1.33385,0.154369,0.494113,0.25313,0.115577
37.616326531,0,0.062709,2.66319,0.0567564,0.404947,0.0542825,0.533518,1.243,0.265281,0.835502,0.099092,0
37.662766440,0.000559438,0.516252,2.23167,0.0475593,0.639852,0.0247071,0.498696,1.12355,0.0507981,1.08816,0.066263,0.0456126
37.709206349,0.00257457,1.17087,1.54394,0.0620136,0.788235,0.00749631,0.539566,1.12321,0.101216,1.04373,0.0733393,0.119562
37.755646259,0.20098,1.41754,1.24042,0.35165,0.408707,0.0254031,0.694909,0.989089,0.0453973,0.734514,0.316014,0.129033
37.802086168,0.233403,0.77834,1.19659,0.710373,0.0233932,0.0278013,0.984004,0.689112,0.0389467,0.776237,0.417064,0.00025785
37.848526077,0.225453,0,1.61966,0.712882,0.0373847,0.0336117,1.16752,0.533924,0.335778,0.840286,0.424846,0.000376559
37.894965986,0.232889,0,2.57193,0.431854,0.0392774,0.025467,1.53933,0.0791295,0.320759,0.981404,0.347777,0.000374522
37.941405896,0.226585,0,3.58331,0.118427,0.0372379,0.0276379,1.58049,0.212283,0.178876,1.56026,0.239211,0.000212535
37.987845805,0.193646,0,3.90912,0.0416626,0.0267947,0.0475621,1.43926,0.70366,0.0470943,1.89879,0.00291515,2.88803e-05
38.034285714,0.153071,0,3.79156,0.0421952,0.0145561,0.0274423,1.1367,0.800152,0.0554358,1.95869,0.0041861,0
38.080725624,0.157354,0.0426959,3.28284,0.135349,0,0,0.576671,0.729801,0.222301,2.02887,0.133255,0.0909215
38.127165533,0.138819,0.000307962,3.04481,0.132217,0,0.00404238,0.55387,0.525828,0.380451,1.84177,0.124145,0.0671532
38.173605442,0.126204,0.000792579,3.05691,0.126147,0,0,0.529588,0.285219,0.304673,1.55967,0.23905,0.0338659
38.220045351,0.106917,0.0244077,3.2998,0.096716,0.00606413,0,0.661806,0.262594,0.0163191,1.11202,0.382207,0.000174187
38.266485261,0.168913,0.0159617,3.16163,0.446756,0.0215607,0,0.516904,0.315578,0.0396506,0.724309,0.551795,0.0515408
38.312925170,0.177055,0.000657059,2.647,0.580746,0.39223,0.0760528,0.32898,0.236788,0.358701,0.542386,0.131807,0.459656
38.359365079,0.230703,0.000646571,2.29967,0.380512,0.39008,0.206694,0.719709,0.266267,0.583896,0.4671,6.89625e-05,0.372276
38.405804989,0.280418,0.000957486,2.59838,0.094117,0.381287,0.223099,0.872167,0.338765,0.305305,0.342522,4.74205e-05,0.174982
38.452244898,0.278421,0.00108101,2.70908,0.0949789,0.367678,0.25952,1.25799,0.590047,0.19007,0.28857,9.88836e-05,0.0237118
38.498684807,0.235942,0.00175616,2.63315,0.0694453,0.092736,0.379633,1.26081,0.863039,0.228234,0.179667,0.134976,0.0105947
38.545124717,0.302979,0.0106365,2.06062,0.0615436,0.000885904,0.651414,0.688361,1.06316,0.155989,0.494185,0.368323,0.215787
38.591564626,0.44223,0,1.51588,0.0672462,0,1.4372,0.0558931,1.09191,0.30429,0.665337,0.586302,0.324728
38.638004535,0.418317,0,1.35642,0.0682802,0.0224689,2.13972,0.0608925,1.157,0.215048,0.699746,0.57678,0.353446
38.684444444,0.52524,0,1.31782,0.0985577,0.0417128,2.50123,0.0535209,1.07078,0.110606,0.833477,0.359572,0.413418
38.730884354,0.35507,0,1.50973,0.121648,0.288139,2.35599,0.304398,0.909535,0.028373,0.958156,0.108877,0.789384
38.777324263,0.302722,0.00111959,1.65385,0.0816901,1.26208,2.02018,0.465032,0.972952,0.0564711,0.484764,0.00141797,0.639927
38.823764172,0.491011,0.00880401,1.28682,0.0790438,0.918751,1.57897,0.527711,1.00528,0.082109,1.03594,0.421076,0.545294
38.870204082,0.673744,0,0.835061,0.131506,0.629114,1.8324,0.484591,0.78931,0.0616993,1.29985,0.531306,0.306798
38.916643991,0.782475,0,0.876637,0.184468,0.0472048,2.58065,0.523823,0.500589,0.0195396,1.12801,0.465785,0.0313192
38.963083900,0.880492,0,1.18718,0.146882,0.0412016,3.05283,0.494593,0.22018,0.00826158,0.915868,0.382915,0.00809354
39.009523810,0.857418,0.00613025,1.55848,0.0970899,0.0365033,3.22567,0.336414,0.278029,0.168487,0.809588,0.210519,0.000555824
39.055963719,0.848209,0,1.88218,0.0658783,0.0542675,3.30132,0.170607,0.602102,0.179303,0.691505,0.000234339,0.000430081
39.102403628,0.845256,0.0189329,2.06009,0.0607826,0.00502897,3.26479,0.0201079,0.728246,0.185114,0.490853,5.70915e-05,0.346044
39.148843537,0.785697,0.0409741,1.81655,0.0231946,0,3.24498,0.128239,0.928479,0.334906,0.689314,7.81631e-05,0.277849
39.195283447,0.692973,0.0303054,1.80359,0.0165047,0.0257865,3.28465,0.176913,1.03501,0.38547,0.635547,6.92644e-05,0.0829179
39.241723356,0.670252,0.00228062,1.78688,0.0257702,0.0250899,3.40541,0.361455,1.03716,0.202677,0.565707,0.0308632,0.000456823
39.288163265,1.10964,0.0105636,1.84797,0.0435409,0.00710132,3.58754,0.372882,0.674158,0.00721201,0.347224,0.0531915,0.000169077
39.334603175,1.64471,0.0259445,1.90833,0.0225703,0.0257434,3.68793,0.369875,0.400511,0.0103109,0.219705,0.05934,0
39.381043084,1.80015,0.0970628,1.99952,0.0245699,0.0133187,3.48967,0.524178,0.127478,0.0327281,0.220546,0.114645,0
39.427482993,1.705,0.0690791,1.77705,0.0455961,0,3.24699,0.652497,0.369907,0.0332586,0.158825,0.098341,2.40769e-05
39.473922902,1.35378,0.0532606,1.56213,0.0417934,0.0139041,3.25003,1.00722,0.568839,0.0345425,0.161239,0.16359,8.06388e-05
39.520362812,1.40254,0.0375799,1.59521,0.0368231,0.0157629,3.14063,1.12877,0.729003,0.0405858,0.141889,0.412771,0.000151475
39.566802721,1.36811,0.0206039,1.96714,0.0185338,0.0450607,2.86908,1.02537,0.821841,0.0634044,0.163133,0.510292,0.0748541
39.613242630,1.69196,0.0660695,1.87357,0.0432688,0.0344494,2.31753,1.00375,0.80438,0.270751,0.588981,0.683604,0.183838
39.659682540,2.16183,0.14723,1.74287,0.0531889,0.0331514,1.97777,1.14068,0.833364,0.383297,0.646393,0.768677,0.141401
39.706122449,2.35751,0.105014,1.52866,0.0576766,0.0473152,1.45006,1.44674,0.736055,0.337137,0.498574,0.828449,0.0164761
39.752562358,2.12955,0,1.55571,0.137188,0.0464801,0.831478,1.84651,0.671415,0.0226799,0.551044,0.523952,0.0690444
39.799002268,1.57734,0,1.67204,0.281874,0.0731949,0.583885,1.84577,0.820482,0.0340962,0.429243,0.231904,1.35523
39.845442177,1.48638,0,1.78777,0.13787,0.0588127,0.328304,1.77931,0.879778,0.0299186,0.22127,0.201434,1.825
39.891882086,1.50692,0.548979,1.81473,0.200676,0.0689223,0.0426863,1.69099,0.960682,0.022858,0.0503807,0.24262,1.80409
39.938321995,1.52256,0.900201,1.6799,0.109144,0.0305423,0.0124996,1.72082,1.11732,0.171325,0.0587123,0.39574,1.32051
39.984761905,1.67466,1.11624,1.56592,0.0819687,0.00777392,0.0128771,1.85696,1.21878,0.0559397,0.291988,0.542131,0.646882
40.031201814,1.75154,1.21394,1.51695,0.0391135,0.0105002,0.00447468,1.8594,1.26678,0.00977281,0.442204,0.562313,0.142165
40.077641723,1.66057,1.21334,1.68768,0.0204825,0.0012597,0.0330106,1.73189,1.35012,0.0171156,0.376795,0.456742,0
40.124081633,1.68497,1.21667,1.6108,0.235351,0.0073454,0.174552,1.70962,1.50615,0,0.439734,0.493364,0
40.170521542,2.03885,0.518499,1.45275,0.427177,0.0299862,0.395244,1.68663,1.61997,0.057193,0.437486,0.433,0
40.216961451,2.27634,0.585857,1.29075,0.425924,0.0707596,0.468642,1.72533,1.34635,0.0968748,0.50743,0.408061,0
40.263401361,2.3024,0.589397,1.24007,0.303766,0.0390883,0.27377,1.86023,1.29181,0.14809,0.296985,0.439202,0.0256289
40.309841270,2.253,0.572249,1.16912,0,0.0267844,0.151421,1.97746,1.38095,0.233789,0,0.419432,0.0329
40.356281179,2.40681,0.781369,1.00481,0,0.031541,0.0315912,2.21756,1.2944,0.172268,0,0.266617,0.0203811
40.402721088,2.46389,0.820863,0.872106,0.00506434,0.031191,0.00934713,2.53987,1.24666,0.213006,0,0.317823,9.17125e-05
40.449160998,2.4459,0.590159,0.955368,0.00271234,0.0283778,0.000755295,2.94476,1.14642,0.317273,0,0.366964,0.000421368
40.495600907,2.35895,0.403559,1.14761,0,0.0557214,0.0160796,3.2013,0.971285,0.128245,0,0.392669,0.000528807
40.542040816,2.28832,0.376485,1.35721,0.314313,0.0226461,0.0112179,3.28215,0.728336,0.120652,0,0.441465,0.00928457
40.588480726,2.19259,0.584922,0.859223,1.0747,0.128851,0.0323383,2.87661,0.656498,0.153037,0,0.999475,0.0112532
40.634920635,1.97722,0.664737,0.510454,1.73764,0.248199,0.0737617,2.15115,0.853054,0.0151498,0.170211,1.13623,0.000261168
40.681360544,1.34961,0.462001,0.580607,2.03951,0.32226,0.0880981,1.6867,0.980837,0.620306,0.240719,1.29068,0.00053186
40.727800454,1.05124,0.270434,0.937878,2.08436,0.418937,0.0247244,1.43415,0.826563,0.954825,0.251105,1.41534,0.000591424
40.774240363,1.2126,0.0565265,1.51851,1.83728,0.417002,0.0403245,1.37604,0.760731,0.939812,0.374584,1.35283,0.000343592
40.820680272,1.5577,0.0158725,2.13358,0.777958,0.420347,0.0104412,1.42225,1.08099,0.283746,0.20461,0.744204,0.472865
40.867120181,1.6629,0.0338326,1.97638,0.0526951,0.570137,0.00275862,1.48974,1.41608,0.063884,0.0401738,0.486645,0.527273
40.913560091,1.62536,0.0824332,1.65892,0.026942,0.445545,0.00929392,2.14841,1.20366,0.0941488,0.131444,0.611317,0.373171
40.960000000,1.64609,0,1.58152,0.125828,0.329289,0.0842769,2.83605,0.627034,0.175407,0.432747,0.535099,0.0371132
41.006439909,1.6683,0.0192216,1.15762,0.215211,0.32903,0.117379,3.15616,0.546739,0.258097,0.459597,0.458248,0.0266706
41.052879819,1.71496,0.224851,1.30316,0.187718,0.174331,0.126243,3.25275,0.411835,0.261092,0.381453,0.436297,0.00051152
41.099319728,1.83147,0.462638,1.25834,0.585818,0.153101,0.0211074,3.06732,0.665213,0.219798,0.91981,0.229578,0.000188897
41.145759637,1.63452,0.443126,1.26965,1.14716,0.299461,0.0683518,1.93999,0.3772,0.0140941,1.03241,0.199757,0.000151474
41.192199546,1.00304,0.315393,1.62452,1.26203,0.144679,0.0792106,0.963866,0.495777,0.00218257,1.06251,0.0742615,0.0288638
41.238639456,0.698002,0.731358,1.68869,1.18509,0.115553,0.157887,0.020502,0.566215,0,1.03508,0.0144216,0.371371
41.285079365,0.258674,1.33399,1.56447,0.920963,0.0943398,0.288776,0.133616,0.582348,0,1.01599,0.0339665,0.547648
41.331519274,0.0975034,1.76248,1.25014,1.04107,0.00998754,0.0911125,0.306976,0.684731,0.255692,1.01708,0.220727,0.65189
41.377959184,0.208714,1.13412,0.996756,1.043,0.0237463,0.0246836,0.851738,0.625457,0.0451067,1.12086,0.545321,0.292517
41.424399093,0.172789,0.349569,0.936678,1.00864,0.0264556,0.00165345,1.98078,0.83067,0.0681602,1.63323,0.561895,0.0264028
41.470839002,0.139767,0,1.47007,0.976958,0.0321709,0.0274627,2.24311,1.07627,0.01498,1.49867,0.483589,0.113367
41.517278912,0.153865,0,1.98114,0.824697,0.102519,0.0256477,2.44613,1.04906,0.0108892,1.43917,0.531124,0.149888
41.563718821,0.193186,0,2.39439,0.294886,0.0483732,0.0132414,2.89089,0.657942,0.00975408,1.34582,0.45943,0.109079
41.610158730,0.250515,0,2.06185,0.319384,0.0453818,0.0934067,3.12234,0.23964,0.0111325,1.2979,0.30104,0.160328
41.656598639,0.311112,0,1.92268,0.287955,0.105527,0.0651408,3.13133,0.084076,0.0266803,1.10999,0.242531,0.412722
41.703038549,0.293224,0,3.14702,0.0815921,0.0381447,0,2.94745,0.0800393,0.0404262,1.06166,0.185391,0.307036
41.749478458,0.205012,0,3.87349,0.117191,0.014486,0.00253931,2.58877,0.190615,0.00955664,1.15256,0.110071,0.215405
41.795918367,0.0271496,0,3.66889,0.0403833,0,0.0915367,2.16146,0.472618,0.0196319,1.24946,0.111768,0.200861
41.842358277,0.000771563,0.00144414,2.95816,0,0,0.295733,2.01527,0.504869,0.0170859,1.36515,0.17994,0.183876
41.888798186,0.000809224,0.00605825,2.33951,0.00269289,0.031298,0.356366,2.38037,0.390041,0.0822964,1.31365,0.24413,0.00986161
41.935238095,0.00660769,0,2.38801,0.0169268,0.0583879,0.363762,2.52243,0.165787,0.107998,1.22238,0.167584,0.0117878
41.981678005,0.149199,0.0102926,2.48677,0.0191802,0.0204891,0.229682,2.41488,0.106342,0.070075,1.42576,0.436749,0.0459487
42.028117914,0.214601,0.0468611,3.06846,0.00287795,0.0610154,0.0652892,2.15353,0.0874327,0.0374081,1.35968,0.719709,0.0717616
42.074557823,0.180357,0.106173,3.26106,0.0859352,0.125546,0.135998,1.95569,0.0878097,0.0243373,1.29529,0.521251,0.0958659
42.120997732,0.0918081,0.112295,2.77787,0.0484071,0.142503,0.185765,1.99515,0.0925414,0.0493181,1.21816,0.238898,0.644964
42.167437642,0.149247,0.0744626,2.5491,0.011565,0.178117,0.141874,2.18098,0.171493,0.0639658,0.799206,0.268588,1.02362
42.213877551,0.268352,0.317091,2.58949,0.0453326,0.191344,0.338807,2.12391,0.789418,0.0565659,0.441032,0.330536,1.26884
42.260317460,0.326872,0.38926,2.36125,0.05272,0.342664,0.643385,1.52523,1.35863,0.00347162,0.256318,0.485811,1.28917
42.306757370,0.197227,0.373668,2.3695,0.0988027,0.369797,0.849615,1.37203,1.4389,0,0.243208,0.585092,0.980844
42.353197279,0.103145,0.399641,2.227,0.0901998,0.43406,0.656826,1.49034,1.27152,0.233304,0.0245055,0.780309,1.11707
42.399637188,0.00055908,0.704588,1.48709,0.0175298,0.272075,0.95028,1.93934,1.13492,0.587024,0,0.702771,0.996141
42.446077098,0,0.692756,0.513765,0.00275278,0.236739,0.876874,2.37673,0.312752,0.450768,0.269727,0.69882,0.698505
42.492517007,0.670659,0.233321,0.129276,0.232004,0.637829,0.416384,2.23725,0.0800061,0.442665,0.451779,0.962552,0.0981248
42.538956916,0.587843,0.0623051,0.211005,0.499791,0.978483,0.30757,1.95155,0.205091,0.469831,0.424705,1.03536,0.0611168
42.585396825,0.315843,0,0.302142,0.547471,1.21281,0.245774,1.84661,0.272759,0.354294,0.361864,1.12426,0.240663
42.631836735,0.224679,0,0.680716,0.457001,1.37598,0.314175,1.89247,0.22954,0.218179,0.10473,0.757788,0.792453
42.678276644,0.205359,0.00455238,1.10207,0.0334621,1.35133,0.261682,1.58443,0.560009,0.183368,0,0.0915031,1.53099
42.724716553,0.101841,0.10047,1.63992,0.026984,0.918605,0.430648,1.38584,0.594743,0.291948,0,0.515104,1.60334
42.771156463,0.0369986,0.143966,1.82766,0.0364099,0.666119,0.367565,1.1894,0.619017,0.391771,0.208841,0.804444,1.36259
42.817596372,0.355002,0.1381,1.82846,0.0739273,0.634889,0.265816,0.993201,0.637165,0.348015,0.344158,0.721709,1.12597
42.864036281,0.527432,0.501809,2.19447,0.126518,0.528355,0.355767,0.48288,0.617332,0.236755,0.518022,0.505027,1.20977
42.910476190,0.207014,0.659947,2.30922,0.204871,0.533779,0.454279,0.608234,1.14069,0.219882,0.42469,0.215491,1.29283
42.956916100,0.216899,0.529677,2.11503,0.0435272,0.33551,1.03516,0.656156,1.77237,0.12497,0.403873,0.359808,0.99848
43.003356009,0.636879,0.291965,1.60174,0.0132172,0.251961,1.75588,0.63106,0.898968,0.431239,0,1.24088,0.763256
43.049795918,0.879978,0.199572,0.475053,0,0.184192,1.81492,0.658232,0.58643,0.865605,0,1.23988,0.807535
43.096235828,0.967419,0.132456,0.652481,0.00117571,0.0687838,2.10571,0.825336,0.565852,0.905382,0,0.896147,0.748895
43.142675737,0.995908,0.0790635,1.13608,0.024849,0.0457598,2.42251,1.09,0.458519,0.480702,0,0.501323,0.548703
43.189115646,1.02663,0,1.76586,0.0461087,0.0850605,2.7239,1.0813,0.386024,0.0368008,0.216962,0.121762,0.397494
43.235555556,1.05792,0,1.87283,0.04854,0.139203,2.59858,0.797625,0.360337,0.0532082,0.462913,0.0318816,0.477458
43.281995465,0.904062,0,1.687,0.0807095,0.105874,2.26057,0.520899,0.350155,0.0311362,0.504516,0.0404496,0.518894
43.328435374,0.869214,0,1.5538,0.0316164,0.0413041,1.84021,0.182369,0.365898,0.0218203,0.49164,0.34404,0.6011
43.374875283,0.78409,0.0341126,1.71194,0.0243875,0,1.45827,0.103888,0.262502,0.0392874,0.492685,0.378366,0.544873
43.421315193,0.674407,0.0969196,1.87975,0.0114431,0,1.13834,0.211481,0.340113,0.0707799,0.348985,0.222208,0.326428
43.467755102,0.349183,0.0566871,2.02709,0.0163403,0.0135273,0.794857,0.444479,0.622425,0.0886024,0.326891,0.293292,0.0365027
43.514195011,0.198418,0.124303,1.90892,0.0261054,0.0237428,0.435583,0.206721,0.637319,0.175145,0.694218,0.98213,0.000176689
43.560634921,0.318153,0.0128458,1.54345,0.0257365,0.0372476,0.377264,0.729897,0.357149,0.494223,1.06103,1.19296,0.000225469
43.607074830,0.204532,0.0189267,1.46715,0.0878431,0.0382276,0.340228,1.37236,0.201675,0.296707,0.830738,1.22498,0.000413817
43.653514739,0.325868,0.03649,1.69705,0.0609743,0.205514,0.222992,1.64455,0.124672,0.0886685,0.408706,1.11926,0.0353267
43.699954649,0.612002,0.0226892,1.63273,0.0209714,0.25458,0.484288,1.63596,0.557585,0.0454386,0.381439,0.636265,0.130895
43.746394558,0.932408,0.0644805,1.26997,0.0153494,0.22342,0.893739,1.64705,0.791096,0.0788165,0.353366,0.225826,0.125575
43.792834467,0.860164,0.116088,1.08819,0.00193998,0.0732801,0.570175,1.652,0.667281,0.0864112,0.515357,0.59781,0.0373392
43.839274376,0.919545,0.220952,1.24079,0.0013565,0.0509032,0.241194,1.27108,0.421671,0.302364,0.98288,0.628366,0.0733471
43.885714286,0.626938,0.0355013,1.5205,0.00235285,0.0487801,0.347938,0.976165,0.423942,0.386635,1.1968,0.544928,0.0527526
43.932154195,0.427202,0,1.87994,0.00684215,0.0573229,0.347925,1.15206,0.341416,0.123668,0.784458,0.850492,0.028561
43.978594104,0.326313,0.00817502,2.06292,0.00691353,0.0848789,0.441903,1.14894,0.227947,0.0909667,0.620305,1.5323,0.00926519
44.025034014,0.126614,0.104499,2.09734,0.00888096,0.0351801,0.893794,1.07608,0.233853,0.062161,1.03336,1.66335,0.1057
44.071473923,0,0.150639,2.19354,0.00815758,0.0349217,1.18704,1.2662,0.386077,0.03822,1.76627,1.04327,0.0617745
44.117913832,0,0.0930291,2.46313,0.00444514,0.14632,0.844931,1.46993,0.317233,0.0522682,1.86349,0.660508,0.0317422
44.164353741,0.0159067,0.00788065,3.34066,0.0105882,0.130369,0.222712,2.03489,0.0125432,0.0795533,1.65621,0.444952,0.0155969
44.210793651,0.082984,0.0360266,3.52119,0.0208899,0.0254995,0.0198263,2.50951,0.0228618,0.222414,1.58931,0.758737,0
44.257233560,0.108312,0.186845,3.01553,0.018832,0.0435397,0,2.68303,0.279435,0.0550948,1.46118,1.21406,6.1295e-05
44.303673469,0.163527,0.324332,2.43161,0.0276997,0.101884,0.306081,2.40885,0.404829,0.0435916,1.5842,0.808684,0.0879139
44.350113379,0.407028,0.352865,2.38406,0.271879,0.258925,0.496802,1.94807,0.209108,0.391269,1.33822,0.44008,0.212362
44.396553288,0.509668,0.415819,2.19587,0.252485,0.296715,0.46673,1.95006,0.0626125,0.596442,1.03428,0.213195,0.251758
44.442993197,0.528455,0.384921,2.14481,0.00597228,0.377461,0.310583,2.16236,0.046947,0.65021,1.10407,0.204154,0.164532
44.489433107,0.240899,0.329911,2.42213,0.0171268,0.428702,0.0112027,2.38539,0.0401755,0.436587,1.4592,0.242586,0
44.535873016,0.0807155,0.264165,2.76842,0.023375,0.242541,0.102204,2.46618,0.00261632,0.357938,1.38301,0.353565,0
44.582312925,0.0793853,0.371943,2.63669,0.0815835,0.0729386,0,2.6748,0.0316282,0.353343,1.5213,0.453246,0
44.628752834,0.156343,0.423115,2.48435,0.266659,0.187636,0.0099206,2.72255,0.0269615,0.283943,1.42162,0.313702,0.122885
44.675192744,0.137736,0.205794,2.69212,0.273344,0.60922,0.0310964,2.5276,0.0644794,0.157757,1.67506,0.000378222,0.0957701
44.721632653,0.0333852,0.779307,2.06238,0.00557441,0.92685,0.000217971,2.43388,0.235042,0.0366166,1.81983,0.232378,0
44.768072562,0.0296012,0.633193,1.78969,0.0348034,0.621061,0.00651428,2.80091,0.339713,0.266141,1.34337,0.594288,0.122068
44.814512472,0.0506279,0.570873,1.83968,0.0482373,0.393607,0.0314012,2.37567,0.178331,0.199564,0.306593,1.17144,0.25594
44.860952381,0.085174,0.152312,2.48706,0.209597,0.224731,0.123846,1.89052,0.439434,0.0398265,0.172238,1.44116,0.051482
44.907392290,0.204375,0,2.96006,0.182095,0.0380499,0.115251,1.22325,0.662197,0.040701,0.164951,1.43781,0
44.953832200,0.170374,0,3.00104,0.0632061,0.0499185,0.0437136,1.12467,0.601664,0.0382061,0.279998,1.1594,0
45.000272109,0.239289,0,2.64999,0.108213,0.0595722,0.187242,1.3283,0.509625,0.0738782,0.38628,0.663265,0
45.046712018,0.315972,0.0428268,1.80928,0.213333,0.0621797,0.226022,1.38827,0.425514,0.130465,0.3975,0.212189,0
45.093151927,0.45614,0.201077,1.30188,0.277219,0.0610976,0.049144,1.13255,0.566575,0.16564,0.17784,0.671243,0.0170862
45.139591837,0.451883,0.284163,1.33215,0.31709,0.0530951,0.0262414,1.02211,0.524432,0.155756,0.351978,0.636993,0.139899
45.186031746,0.342111,0.205534,1.51742,0.316411,0.0614122,0.0110599,1.47643,0.376726,0.1253,0.72442,0.571545,0.126965
45.232471655,0.110081,0.13481,1.69998,0.280796,0.106601,0.116851,1.77955,0.907648,0.111181,1.25525,0.381249,0.0373217
45.278911565,0.175943,0.173668,1.78333,0.232056,0.0766842,0.186989,1.43575,1.23772,0.0856427,1.60396,0.294742,0
45.325351474,0.277885,0.432291,1.71045,0.275963,0.086142,0.0345247,0.909045,1.31565,0.14339,1.56303,0.0951911,0.140662
45.371791383,0.532989,0.562622,1.78552,0.234214,0.227549,0.014899,0.979836,0.827911,0.468634,1.05874,0.0759479,0.71346
45.418231293,0.835161,0.2957,1.87874,0.0318336,0.282786,0,1.12751,0.172135,0.668829,0.600025,0.224786,1.20207
45.464671202,0.805481,0.14196,2.16023,0.00944789,0.298105,0,1.59536,0.0819866,0.53417,0.18121,0.395834,1.17563
45.511111111,0.803814,0.275928,2.17329,0.0914447,0.179909,0,1.58891,0.222043,0.46451,0.199006,0.494587,0.699155
45.557551020,0.508678,0.752451,1.95138,0.215685,0.0634155,0.00384083,1.90772,0.138911,0.325457,0.39707,0.663989,0.232436
45.603990930,0.328264,0.842687,1.55018,0.183042,0.0746268,0.0176952,2.37527,0.938583,0.527306,0.0255115,0.778957,0.0195186
45.650430839,0.22132,0.00259975,2.26952,0.097651,0.0871776,0.027217,2.26859,1.18049,0.612089,0,0.766302,0.116143
45.696870748,0.272527,0,2.68274,0.036707,0.113094,0.0232312,1.99919,1.0868,0.382574,0,0.651836,0.134202
